fold	prob_1	prob_2	prob_3	prob_4	std_1	std_2	std_3	std_4	LakeCode	true_label	true_idx	pred_idx	pred_label	entropy	entropy_norm	aleatoric_entropy	aleatoric_entropy_norm	epistemic_mi	margin_p1_p2	totvar_1	epivar_1	alevar_1	totvar_2	epivar_2	alevar_2	totvar_3	epivar_3	alevar_3	totvar_4	epivar_4	alevar_4	feat_meanTP	feat_meanTN	feat_meanTurb	feat_meanWC	feat_meanCond	feat_thermal_class	feat_bottom_DO_min	feat_surface_DO_min	feat_bottom_pH_min	feat_surface_pH_max	feat_area_m2	feat_SECCIDEPTH	feat_NEWDEPTH	feat_tyyppi_Lv	feat_tyyppi_Kh	feat_tyyppi_Mh	feat_tyyppi_MRh	feat_tyyppi_MVh	feat_tyyppi_Ph	feat_tyyppi_Vh	feat_tyyppi_PoLa	feat_tyyppi_Rh	feat_tyyppi_Rk	feat_tyyppi_Rr	feat_tyyppi_Sh	feat_tyyppi_SVh
2	0,000700836	0,062927976	0,710697353	0,22567381	0,00594258	0,080231123	0,058318604	0,1045582	358861001	3	2	2	3	0,757796168	0,546634387	0,990042269	0,714164536	-0,232246101	0,485023558	0,006712656	3,53143E-05	0,006677342	0,123675868	0,006437032	0,117238835	0,249710247	0,00340106	0,246309191	0,23195903	0,010932417	0,221026614	16	374,4444444	1,370833333	20	4,308333333	3	0,2	8,3	6,5	7,4	3519697,128	2,872	11,444	0	0	0	0	0	0	1	0	0	0	0	0	0
2	0,027381502	0,602990866	0,363101244	0,006526402	0,067919038	0,076643556	0,089173995	0,017968334	358911002	2	1	1	2	0,804228961	0,580128567	0,924198985	0,666668646	-0,119970024	0,239889622	0,103902668	0,004612995	0,099289671	0,232960224	0,005874235	0,227085993	0,175764874	0,007952002	0,167812869	0,023568509	0,000322861	0,023245648	29,5	591,6666667	4,233333333	88,39817677	8,016666667	1	6,1	7,7	7,3	7,5	1159164,764	1,237	3,176	0	0	1	0	0	0	0	0	0	0	0	0	0
2	0,017443849	0,573718965	0,40265888	0,006178295	0,037437104	0,082681991	0,088798605	0,018665805	359331001	2	1	1	2	0,787105441	0,567776558	0,901924729	0,650601167	-0,114819288	0,171060085	0,073965721	0,001401537	0,072564185	0,233063221	0,006836311	0,226226911	0,194857255	0,007885193	0,186972067	0,023660345	0,000348412	0,023311934	38	710	3,866666667	183,3333333	6,23	2,94044804	1,824027778	5,3	6,399205556	6,8	1833802,287	0,78	2,079	0	0	1	0	0	0	0	0	0	0	0	0	0
2	0,000125364	0,007920051	0,569823503	0,422131032	0,001547862	0,023260614	0,087885074	0,103675045	359341026	4	3	2	3	0,723993897	0,522251203	0,782703102	0,564600942	-0,058709204	0,147692472	0,001545972	2,39588E-06	0,001543576	0,030721111	0,000541056	0,030180056	0,241722867	0,007723786	0,233999074	0,246670529	0,010748515	0,235922009	12,5	651,6666667	1,58	63,33333333	5,383333333	2,963606262	2,325483333	8,1	6,411438889	6,7	1320650,585	1,292	2,014	0	0	1	0	0	0	0	0	0	0	0	0	0
2	0,964925051	0,035070874	4,0478E-06	1,99072E-11	0,070517562	0,070361778	0,000455116	3,03639E-06	359771001	2	1	0	1	0,152003661	0,109647464	0,163481802	0,117927192	-0,011478141	0,929854155	0,04842335	0,004972727	0,043450624	0,048346695	0,00495078	0,043395914	8,49547E-05	2,0713E-07	8,47475E-05	4,25059E-07	9,21964E-12	4,2505E-07	76	1053,333333	32,5	153,3333333	9,9	3	4,7	7,5	7	7,7	386930,1236	0,45	27,125	0	0	0	0	0	0	0	0	0	0	1	0	0
2	0,000190647	0,023433024	0,662268698	0,314107627	0,001876228	0,0446187	0,073444732	0,10291189	360191001	3	2	2	3	0,72624439	0,52387459	0,878637612	0,633803063	-0,152393222	0,348161072	0,002157209	3,52023E-06	0,002153689	0,064383417	0,001990828	0,062392589	0,249037161	0,005394129	0,243643031	0,248375967	0,010590857	0,237785116	16,70833333	449,5833333	2,245833333	35	4	1	6,9	8,2	7,1	7,1	3437087,943	2,341	4,2	0	0	1	0	0	0	0	0	0	0	0	0	0
2	0,004585437	0,220735833	0,743658125	0,031020598	0,014455004	0,096138984	0,080520548	0,03998372	360231001	3	2	2	3	0,686167002	0,494964865	0,99187994	0,715490135	-0,305712938	0,522922277	0,028472215	0,000208947	0,028263267	0,231323212	0,009242704	0,222080514	0,249572158	0,006483558	0,243088603	0,079142235	0,001598698	0,077543534	24,5	625	3,55	110	3	1	4	8	6,3	6,6	3158596,802	0,967	3,467	0	0	1	0	0	0	0	0	0	0	0	0	0
2	0,231149584	0,706546247	0,062220793	8,3491E-05	0,144291461	0,123640381	0,036338832	0,002351951	360641001	2	1	1	2	0,757568359	0,546470058	0,78443712	0,565851771	-0,026868761	0,475396663	0,248678178	0,020820025	0,227858156	0,249984771	0,015286944	0,234697834	0,037509561	0,001320511	0,036189049	0,001220974	5,53167E-06	0,001215443	59	997,5	8,4	95,86482856	6,425	2,971655452	2,243988889	6,3	6,402427778	6,8	847811,0566	0,575	1,25	0	0	0	1	0	0	0	0	0	0	0	0	0
2	0,00502796	0,239144847	0,727257967	0,028569281	0,01541396	0,106180608	0,087049589	0,042454671	360651002	2	1	2	3	0,70194155	0,506343796	0,990333676	0,714374742	-0,288392127	0,488113105	0,030518161	0,00023759	0,030280571	0,235899404	0,011274321	0,224625081	0,249974608	0,007577631	0,242396981	0,075441979	0,001802399	0,073639579	39	750,8333333	3,616666667	250	4,133333333	1	7,4	7,5	6,4	6,6	4846687,272	0,793	3,592	0	0	0	1	0	0	0	0	0	0	0	0	0
2	0,07389123	0,741908848	0,183242753	0,000957248	0,104914814	0,075931236	0,062375192	0,005844771	360731001	2	1	1	2	0,731586695	0,527728248	0,84975332	0,612967451	-0,118166625	0,55866611	0,178940967	0,011007119	0,167933851	0,227912307	0,005765552	0,222146749	0,09950947	0,003890664	0,095618807	0,005846689	3,41613E-05	0,005812528	41,16666667	1055	9,675	131,6666667	4,085	1	7,3	7,3	6,9	6,56	4735316,929	0,675	2,413	0	0	0	1	0	0	0	0	0	0	0	0	0
2	0,000156721	0,015677862	0,630470753	0,353694677	0,00132231	0,026973549	0,072496615	0,088310733	360841001	3	2	2	3	0,724953771	0,522943605	0,840849459	0,606544672	-0,115895689	0,276776075	0,001669783	1,7485E-06	0,001668034	0,045625381	0,000727572	0,04489781	0,247694358	0,005255759	0,242438599	0,249997616	0,007798785	0,242198825	22	550	1,6	97,95975088	1,95	2,973504597	2,885466667	8,2	6,39865	6,5	1270267,832	1,95	9,9	0	0	1	0	0	0	0	0	0	0	0	0	0
2	9,20685E-08	1,93413E-05	0,112360053	0,887620568	6,4455E-05	0,002685449	0,081267096	0,082380824	370511001	4	3	3	4	0,351649791	0,253661705	0,37104708	0,267653891	-0,019397289	0,775260508	1,78973E-05	4,15445E-09	1,78931E-05	0,000956102	7,21163E-06	0,00094889	0,115909718	0,006604341	0,109305374	0,116622716	0,0067866	0,109836116	7,78	182,5	0,636944444	7,430555556	1,213888889	1	8,5	8,3	6	6,1	473214,896	4,9	7,184	0	0	0	0	0	0	1	0	0	0	0	0	0
2	1,00888E-06	9,14723E-05	0,187390104	0,812517345	0,000131811	0,003870399	0,093326166	0,095308535	41121302	4	3	3	4	0,4833543	0,348666426	0,456066161	0,328982195	0,027288139	0,625127256	6,3102E-05	1,73742E-08	6,30846E-05	0,00206869	1,498E-05	0,002053709	0,148427293	0,008709773	0,139717519	0,149784476	0,009083717	0,140700758	5,8	370	0,885	32,5	4,7	3	6,1	9,7	6,7	7,1	1443362,813	3,467	7,767	0	0	0	0	0	0	1	0	0	0	0	0	0
2	5,56093E-10	1,12935E-07	0,019545695	0,980454147	2,70944E-05	0,000191828	0,049961422	0,050035946	41121362	4	3	3	4	0,096267708	0,069442472	0,181171089	0,130687316	-0,084903382	0,960908473	3,67283E-06	7,34109E-10	3,6721E-06	6,76232E-05	3,67978E-08	6,75864E-05	0,049051244	0,002496144	0,046555102	0,049115125	0,002503596	0,046611529	3	175	0,405	7,5	2,85	3	8,2	9,3	6,5	7	2078745,196	8,367	40,083	0	0	0	0	0	0	1	0	0	0	0	0	0
2	0,000152547	0,015554026	0,651133716	0,333159685	0,001451081	0,03303729	0,082957588	0,103186131	41121596	3	2	2	3	0,711648285	0,513345726	0,839367628	0,605475757	-0,127719343	0,317974031	0,001725464	2,10564E-06	0,001723358	0,047544401	0,001091462	0,04645294	0,249063313	0,006881962	0,242181346	0,249551862	0,010647377	0,238904491	16	430	1,065	55	5,05	2	1,2	8,3	6,2	7,1	659514,817	2,3	5,533	0	0	0	0	0	1	0	0	0	0	0	0	0
2	5,7793E-06	0,000675389	0,324970603	0,674348235	0,0003099	0,007703907	0,099638253	0,103818439	41181052	3	2	3	4	0,635972857	0,458757444	0,581619382	0,419549699	0,054353476	0,349377632	0,000179658	9,60382E-08	0,000179562	0,00621662	5,93502E-05	0,00615727	0,193254888	0,009927782	0,183327109	0,196279347	0,010778269	0,185501084	7	295	1,05	40	2,1	3	2,5	8,1	6	6,5	3649392,719	2,586	18	0	0	0	0	0	0	1	0	0	0	0	0	0
2	4,99412E-07	4,38771E-05	0,148053825	0,85190177	0,00012172	0,002218547	0,089165993	0,090307668	41211129	4	3	3	4	0,419803143	0,302823956	0,411336839	0,296716809	0,008466303	0,703847945	4,52296E-05	1,48157E-08	4,52148E-05	0,001279456	4,92195E-06	0,001274534	0,131765485	0,007950574	0,123814911	0,132675856	0,008155474	0,124520384	4	305	0,865	25	4,15	3	7,7	8,6	6,47	7,21	4095421,825	3,7	25,433	0	0	0	0	0	0	1	0	0	0	0	0	0
2	4,05731E-05	0,002365203	0,436636686	0,560957611	0,0011602	0,014630031	0,095875107	0,105243258	41221011	4	3	3	4	0,700828254	0,505540723	0,676131964	0,487726116	0,02469629	0,124320924	0,000718473	1,34606E-06	0,000717127	0,014342024	0,000214038	0,014127987	0,21918191	0,009192036	0,209989876	0,224310994	0,011076143	0,213234857	10	525	1,12	55	6,15	3	4,5	8,8	6,59	7,4	1701137,084	2,333	8,5	0	0	0	0	0	1	0	0	0	0	0	0	0
2	5,30101E-05	0,00339445	0,472775668	0,523776948	0,001119778	0,01779341	0,093910143	0,105002508	41241002	3	2	3	4	0,712714851	0,51411509	0,706275582	0,50947014	0,006439269	0,051001281	0,000859391	1,2539E-06	0,000858137	0,018086528	0,000316605	0,017769923	0,226515442	0,008819115	0,217696324	0,232054636	0,011025527	0,221029103	11	425	1,25	40	7,85	3	1,9	8,3	6,55	7,34	1597679,896	2,8	7,333	0	0	0	0	0	1	0	0	0	0	0	0	0
2	4,01219E-05	0,004189837	0,489665359	0,506104648	0,001161148	0,022697195	0,100636058	0,114905283	41251019	4	3	3	4	0,71764642	0,517672466	0,72059536	0,519799676	-0,00294894	0,016439289	0,000795245	1,34826E-06	0,000793897	0,022466399	0,000515163	0,021951236	0,229212031	0,010127616	0,219084412	0,235506356	0,013203223	0,222303137	23,0127992	220	0,86	20	6,2	3	4,4	8,9	6,67	7,43	696936,6283	4,1	16,2	0	0	0	0	0	0	1	0	0	0	0	0	0
2	4,56427E-05	0,003279655	0,469443142	0,527231574	0,001505003	0,020283243	0,104236849	0,11773134	41261001	4	3	3	4	0,711701572	0,513384164	0,70121479	0,50581955	0,010486782	0,057788432	0,000986057	2,26503E-06	0,000983792	0,01935399	0,00041141	0,01894258	0,225000903	0,010865321	0,214135587	0,23112677	0,013860668	0,217266098	8	375	0,9	70	2,95	3	5,3	8,4	6,04	6,79	6628314,975	2,567	21,267	0	1	0	0	0	0	0	0	0	0	0	0	0
2	0,000105188	0,012040908	0,597975552	0,389878362	0,000956541	0,02269754	0,078824885	0,092167005	41261005	3	2	2	3	0,728894293	0,525786091	0,812473178	0,586075512	-0,083578885	0,20809719	0,001210403	9,14971E-07	0,001209488	0,03762183	0,000515178	0,037106652	0,245179161	0,006213362	0,238965794	0,249155164	0,008494757	0,240660414	23,730138	370	0,83	60	3	3	3,6	8,5	6,22	6,9	853001,658	1,9	17,9	0	0	0	0	0	1	0	0	0	0	0	0	0
2	1,7956E-06	0,000160814	0,2202162	0,779621124	0,000155135	0,00348769	0,094518319	0,096355662	41271055	4	3	3	4	0,528732181	0,381399647	0,48690334	0,351226517	0,041828841	0,55940491	8,32052E-05	2,40667E-08	8,31811E-05	0,002480435	1,2164E-05	0,002468271	0,159804881	0,008933713	0,150871173	0,161341846	0,009284413	0,152057439	7	350	0,83	55	3	3	7	8,8	6,2	6,9	2843912,078	2,42	20,4	0	0	0	0	0	1	0	0	0	0	0	0	0
2	0,445476204	0,539933503	0,014581785	8,5326E-06	0,173264727	0,158708289	0,022381186	0,001614159	41321001	2	1	1	2	0,754734278	0,5444257	0,642779529	0,46366742	0,111954749	0,094457299	0,230378091	0,030020667	0,200357422	0,225734204	0,025188323	0,200545877	0,014952403	0,000500917	0,014451486	0,000512851	2,60551E-06	0,000510246	59,5	1300	5,483333333	130	11,58333333	3	0,56	7,8	7,2	7,5	2806348,39	0,797	9,9	0	0	0	0	0	0	0	0	0	0	1	0	0
2	0,00587693	0,290476501	0,644534945	0,059111692	0,02929195	0,12897414	0,089134082	0,078709088	41421020	3	2	2	3	0,839568436	0,60562061	1,069038272	0,771148107	-0,229469836	0,354058444	0,036658999	0,000858018	0,035800979	0,240936071	0,01663433	0,224301741	0,24286285	0,007944885	0,234917969	0,121532045	0,00619512	0,115336925	25,26079398	480	2,8	120	4,5	2,983174289	2,685077778	8,1	6,413255556	6,5	635922,2069	1,05	2,1	0	0	0	0	1	0	0	0	0	0	0	0	0
2	4,73546E-05	0,003810123	0,477168113	0,518974364	0,001601353	0,023288766	0,105408229	0,12037684	41451005	4	3	3	4	0,715140224	0,515864627	0,712077141	0,51365508	0,003063083	0,041806251	0,001039957	2,56433E-06	0,001037392	0,022219941	0,000542367	0,021677574	0,226428151	0,011110894	0,215317249	0,233163878	0,014490583	0,218673289	23,14738349	370	0,99	30	5,2	3	8,5	9,4	6,4	7	2124073,561	2,85	28	0	0	0	0	0	0	1	0	0	0	0	0	0
2	0,000184561	0,016676899	0,654352307	0,328786224	0,001485385	0,028183788	0,077113032	0,094593778	41461001	4	3	2	3	0,713099003	0,514392198	0,847250998	0,611162407	-0,134151995	0,325566083	0,001923885	2,20637E-06	0,001921679	0,048187353	0,000794326	0,047393028	0,249181673	0,005946419	0,24323526	0,249419868	0,008947983	0,240471885	24,72284259	470	1,9	80	4,4	2,977864044	2,692811111	8,1	6,415672222	6,6	657186,5732	1,6	1,9	0	0	1	0	0	0	0	0	0	0	0	0	0
2	7,67621E-07	6,72079E-05	0,171584845	0,828347147	0,000111124	0,002761377	0,089045905	0,090424813	41461007	4	3	3	4	0,459102035	0,331172114	0,438016653	0,315962227	0,021085382	0,656762302	5,06935E-05	1,23486E-08	5,06811E-05	0,00156252	7,6252E-06	0,001554895	0,14131698	0,007929173	0,133387804	0,142379582	0,008176647	0,134202927	5	350	0,99	25	4,5	3	5,9	8,8	6,37	7,11	4112649,485	3,733	9,667	0	0	0	0	0	0	1	0	0	0	0	0	0
2	0,000146983	0,016581435	0,614271224	0,369000316	0,002470443	0,041947234	0,084891811	0,113020845	41461034	4	3	2	3	0,736495852	0,531269457	0,844990849	0,609532054	-0,108494997	0,245270908	0,002053654	6,10309E-06	0,002047551	0,05366746	0,00175957	0,05190789	0,245071635	0,00720662	0,237865016	0,249873713	0,012773712	0,237100005	24,06193933	410	1,1	45	2,4	3	4,8	8,8	5,5	6,2	633234,114	1,75	20	0	0	0	0	0	0	1	0	0	0	0	0	0
2	2,91924E-05	0,002624063	0,445877999	0,55146879	0,000738545	0,014509596	0,097771369	0,106130101	41481002	4	3	3	4	0,704257488	0,508014393	0,681355476	0,491494083	0,022902012	0,105590791	0,000560644	5,45448E-07	0,000560098	0,014868623	0,000210528	0,014658094	0,221370026	0,00955924	0,211810783	0,226423398	0,011263598	0,215159804	23,31387185	360	0,71	45	3,5	3	7,5	9	6,2	6,7	2138624,993	2,5	16	0	0	0	0	0	0	1	0	0	0	0	0	0
2	0,059158474	0,707942426	0,231117129	0,001782072	0,102293968	0,076293632	0,080317535	0,014537856	41511001	2	1	1	2	0,761618614	0,549391699	0,881714642	0,636022671	-0,120096028	0,476825297	0,160768643	0,010464056	0,150304586	0,22980459	0,005820719	0,223983869	0,123912074	0,006450906	0,117461167	0,011557612	0,000211349	0,011346262	24,125	960	2,067820513	61,3452381	11,12977778	2,93442623	0,2	6,1	6,6	7,6	12677190,75	2,147	19,222	0	1	0	0	0	0	0	0	0	0	0	0	0
2	0,001868657	0,138163567	0,765448332	0,094519459	0,008354843	0,088331588	0,056425847	0,076972023	41531006	3	2	2	3	0,712775469	0,514158817	1,027716994	0,741341106	-0,314941525	0,627284765	0,013702773	6,98034E-05	0,01363297	0,187260047	0,007802469	0,179457575	0,248782784	0,003183876	0,245598912	0,161014348	0,005924693	0,155089661	16,5	615	1,8	130	4,75	3	0,2	8,6	6,18	6,97	595611,565	1,164	10,569	0	0	0	0	0	0	0	0	1	0	0	0	0
2	3,36768E-05	0,002060055	0,425094724	0,572811544	0,000972451	0,014821323	0,098586552	0,108109348	41531041	4	3	3	4	0,695902467	0,501987519	0,666005969	0,480421754	0,029896498	0,14771682	0,000656975	9,45661E-07	0,00065603	0,013564378	0,000219672	0,013344706	0,216806963	0,009719308	0,207087651	0,22185041	0,011687631	0,210162774	6,5	465	1,015	45	7,95	3	1,5	8,9	6,51	7,47	1453232,149	2,975	11,025	0	0	0	0	0	1	0	0	0	0	0	0	0
2	0,016199034	0,519849837	0,457088679	0,006862482	0,037372764	0,095328353	0,101039357	0,021619804	41641003	2	1	1	2	0,798910499	0,576292107	0,924216509	0,666681287	-0,12530601	0,062761158	0,070848294	0,001396724	0,069451571	0,240622655	0,009087495	0,231535167	0,209594563	0,010208951	0,199385613	0,026684554	0,000467416	0,026217138	47	785	2,35	240	3,55	2,962157818	2,609772222	7,3	6,326455556	5,7	1372003,855	0,733	2,167	0	0	0	1	0	0	0	0	0	0	0	0	0
2	0,001475534	0,103366382	0,790242851	0,104915224	0,007034231	0,095790416	0,064663209	0,091030613	41721002	3	2	2	3	0,666783214	0,480982418	0,992973685	0,716279106	-0,326190472	0,685327649	0,011517994	4,94804E-05	0,011468514	0,166376963	0,009175804	0,157201156	0,246699274	0,004181331	0,242517948	0,171639949	0,008286572	0,163353384	13,5	565	2,025	120	5,625	3	0,8	7,3	6,08	7,02	2024128	1,512	10,875	0	0	0	0	0	1	0	0	0	0	0	0	0
2	3,03988E-05	0,00246436	0,44249621	0,555009007	0,000626049	0,012197806	0,0920408	0,099282868	41721031	3	2	3	4	0,702667356	0,506867355	0,678844094	0,489682504	0,023823261	0,112512797	0,000511693	3,91938E-07	0,000511301	0,01345923	0,000148786	0,013310444	0,221016884	0,008471509	0,21254538	0,225636899	0,009857087	0,215779811	13	400	1,26	60	5,3	3	2,3	8,2	6,5	7,2	1846205,563	2,95	9,525	0	0	0	0	0	1	0	0	0	0	0	0	0
2	0,002553047	0,120846882	0,805031121	0,071568847	0,011791009	0,09306632	0,065653995	0,07714691	41761001	3	2	2	3	0,63394475	0,457294473	0,996135831	0,718560112	-0,362191081	0,684184253	0,018652719	0,000139028	0,018513691	0,182467163	0,00866134	0,173805818	0,244902983	0,004310447	0,240592539	0,14074564	0,005951646	0,134793997	17	555	2,05	90	6,9	2	3,6	8,1	6,57	7,12	9131900,975	1,925	15,375	0	1	0	0	0	0	0	0	0	0	0	0	0
2	0,344433993	0,609523475	0,04594595	9,65794E-05	0,215755612	0,163675562	0,074017137	0,018517686	41761002	1	0	1	2	0,811297178	0,585227208	0,747811317	0,53943184	0,063485861	0,265089482	0,247965425	0,046550486	0,201414943	0,239288807	0,026789689	0,212499112	0,049546026	0,005478536	0,044067491	0,006071708	0,000342905	0,005728804	25,18202279	1100	8,1	140	9,7	2,928710535	2,403733333	9,5	6,440666667	7,5	498829,8199	0,9	2	0	0	0	0	0	0	0	0	0	1	0	0	0
2	0,000236408	0,031919967	0,710413396	0,257430226	0,001683656	0,042463515	0,070762724	0,094561957	41771016	4	3	2	3	0,704153776	0,50793958	0,902311504	0,650880166	-0,198157728	0,452983171	0,002401375	2,8347E-06	0,00239854	0,075671829	0,00180315	0,073868677	0,249865398	0,005007363	0,244858041	0,240690902	0,008941963	0,231748939	13,375	618,75	1,105	110	6,0125	3	0,2	7,3	6,4	7,3	1891174,034	1,707	9,407	0	0	0	1	0	0	0	0	0	0	0	0	0
2	0,01758163	0,520309091	0,454918265	0,00719102	0,047822651	0,095580935	0,104277708	0,021676743	41841014	2	1	1	2	0,804778159	0,580524729	0,932893336	0,672940295	-0,128115177	0,065390825	0,076889142	0,002287006	0,074602135	0,241325289	0,009135715	0,232189581	0,207836762	0,01087384	0,196962923	0,027465478	0,000469881	0,026995596	50	887,5	3,1	96,0682536	4,1	1	6,7	6,7	5,5	5,84	945150,6133	0,5	1,356	0	0	0	1	0	0	0	0	0	0	0	0	0
2	0,000502227	0,04211992	0,771955609	0,185422242	0,00294029	0,051193006	0,072911687	0,102004774	41871003	3	2	2	3	0,649481297	0,468501723	0,919434428	0,663231745	-0,269953132	0,586533368	0,004562943	8,6453E-06	0,004554297	0,094742544	0,002620724	0,092121817	0,24640061	0,005316114	0,241084501	0,220911846	0,010404974	0,210506871	22	590	2,6	180	3,4	2,975720294	2,638705556	7,7	6,391261111	6,33	490755,4925	1,333	3,75	0	0	1	0	0	0	0	0	0	0	0	0	0
2	2,04472E-05	0,002107995	0,427300453	0,570571125	0,000661219	0,013171848	0,098978996	0,106764577	41941003	3	2	3	4	0,696687579	0,502553858	0,6655913	0,480122634	0,03109628	0,143270671	0,000428222	4,3721E-07	0,000427785	0,012994057	0,000173498	0,012820559	0,217916101	0,009796841	0,208119258	0,222601816	0,011398675	0,211203143	8,5	385	1,1	40	3,05	3	1,4	9,3	6,2	6,8	1193007,393	2,46	14,5	0	0	0	0	0	0	1	0	0	0	0	0	0
2	2,27524E-05	0,002418363	0,442212343	0,555346489	0,000497956	0,012245089	0,094194092	0,101457499	41951015	3	2	3	4	0,702277184	0,506585905	0,677565634	0,48876029	0,024711549	0,113134146	0,000412729	2,4796E-07	0,000412481	0,013412937	0,000149942	0,013262995	0,22133702	0,008872528	0,212464496	0,225884899	0,010293623	0,215591282	9	370	1,2	50	3,1	3	0,5	9	6,3	6,8	835545,9155	1,85	13	0	0	0	0	0	1	0	0	0	0	0	0	0
2	5,41212E-06	0,000436471	0,286645383	0,712912798	0,000501788	0,007188773	0,105421677	0,109722123	41961001	3	2	3	4	0,602855623	0,434868409	0,548772275	0,39585552	0,054083347	0,426267415	0,000224674	2,51791E-07	0,000224422	0,005437021	5,16785E-05	0,005385343	0,182206616	0,011113729	0,171092883	0,185138255	0,012038944	0,173099309	6	375	0,805	35	3,9	3	6,4	8,7	6,4	7,2	2378037,238	2,88	33	0	0	0	0	0	0	1	0	0	0	0	0	0
2	4,97787E-06	0,000483067	0,295489043	0,704022884	0,000279434	0,006372114	0,100190669	0,103815906	41971007	4	3	3	4	0,611059666	0,440786375	0,556200743	0,401214027	0,054858923	0,408533841	0,000170751	7,80834E-08	0,000170673	0,005137239	4,06038E-05	0,005096635	0,184482813	0,01003817	0,174444646	0,187185317	0,010777743	0,176407576	10	380	1	50	2,5	3	6	9,3	5,9	6,5	890965,624	1,85	24,25	0	0	0	0	0	1	0	0	0	0	0	0	0
2	4,67378E-05	0,004874783	0,504790545	0,49028796	0,001648286	0,028627105	0,105166942	0,124422334	41991002	3	2	2	3	0,720957339	0,520060789	0,73492533	0,530136564	-0,013967991	0,014502585	0,001014645	2,71685E-06	0,001011928	0,026946617	0,000819511	0,026127106	0,231524035	0,011060086	0,220463946	0,23850894	0,015480918	0,223028019	8	210	0,88	15	5,9	3	0,2	10,2	6,8	7,6	516303,7005	2,75	20	0	0	0	0	0	0	1	0	0	0	0	0	0
2	1,09328E-05	0,001422438	0,392628491	0,605938196	0,000360051	0,010851479	0,097783439	0,103846252	420561005	4	3	3	4	0,680075765	0,490570967	0,637587845	0,459922411	0,042487919	0,213309705	0,000246946	1,29637E-07	0,000246817	0,009832926	0,000117755	0,009715172	0,210851282	0,009561601	0,201289684	0,214775264	0,010784044	0,203991219	8	285	1,116666667	38,33333333	2,19	2	3,8	8,1	6,6	6,7	1657673,065	2,517	7,962	0	0	0	0	0	0	1	0	0	0	0	0	0
2	0,000343288	0,042572793	0,734291732	0,222792178	0,00243102	0,050897636	0,067632236	0,098147012	420741002	3	2	2	3	0,698432326	0,503812427	0,928722501	0,669931673	-0,230290174	0,511499524	0,003338666	5,90986E-06	0,003332756	0,092527598	0,002590569	0,089937031	0,249327868	0,00457412	0,244753748	0,232457936	0,009632836	0,222825095	23,91666667	505	1,966666667	146,1111111	2,116666667	1	7,3	7,5	6,412694444	6,3	8654729,701	1,067	3,341	0	0	0	1	0	0	0	0	0	0	0	0	0
2	2,10134E-05	0,003552242	0,477282375	0,519144297	0,000516669	0,016768083	0,094752334	0,104839414	420771003	3	2	3	4	0,713619232	0,514767464	0,707867801	0,510618683	0,005751431	0,041861922	0,000421355	2,66947E-07	0,000421088	0,018435927	0,000281169	0,018154759	0,227949351	0,008978005	0,218971342	0,23328574	0,010991302	0,222294435	13	480	1,1	98,12665741	2	2,937465015	2,870977778	8,5	6,37575	5,9	1527016,816	1,4	1,8	0	0	0	1	0	0	0	0	0	0	0	0	0
2	2,63959E-05	0,002316465	0,430753082	0,566904068	0,00107512	0,018130839	0,107124351	0,118490599	42111067	4	3	3	4	0,698877931	0,504133862	0,671205759	0,48417261	0,027672172	0,136150986	0,000656344	1,15588E-06	0,000655188	0,016110279	0,000328727	0,015781552	0,217753574	0,011475626	0,206277952	0,223581538	0,014040022	0,209541515	22,1614048	280	1	20	5,3	3	7,6	8,4	6,62	7,31	3772976,752	3,9	28,3	0	0	0	0	0	0	1	0	0	0	0	0	0
2	0,01132497	0,452587903	0,521286964	0,014800196	0,024000939	0,091569573	0,085319489	0,030093893	42121002	2	1	2	3	0,811493576	0,585368879	0,97168225	0,700920582	-0,160188675	0,068699062	0,053653751	0,000576045	0,053077705	0,247505188	0,008384987	0,2391202	0,226224288	0,007279415	0,218944877	0,045112614	0,000905642	0,044206969	24,94238349	800	2,2	120	6,2	3	3,6	8,8	6,31	6,53	1417768,988	1,5	7	0	0	0	0	0	1	0	0	0	0	0	0	0
2	0,478356332	0,509821117	0,011816331	6,20676E-06	0,182771489	0,166995898	0,024650527	0,002026897	42131002	2	1	1	2	0,748722315	0,540088985	0,619737208	0,447045898	0,128985107	0,031464785	0,225408882	0,033405416	0,192003459	0,220386356	0,027887627	0,192498729	0,014540436	0,000607648	0,013932787	0,000512105	4,10831E-06	0,000507997	44,75	760,8333333	6,509722222	121,3888889	13,52916667	2	0,2	7	6,88	7,63	3155486,931	1,169	6,776	0	0	0	0	0	0	0	0	0	1	0	0	0
