LakeCode	actual	XG	XG1	XG2	XG3	XG4	RF	RF1	RF2	RF3	RF4	SVM	SVM1	SVM2	SVM3	SVM4	ANN	ANN1	ANN2	ANN3	ANN4	TAB	TAB1	TAB2	TAB3	TAB4	BNN	BNN1	BNN2	BNN3	BNN4	fold
147481002	3	2	0,002076514	0,924654504	0,06840707	0,004861911	2	0,140428544	0,736820773	0,076240066	0,046510618	2	0,101758963	0,655893826	0,231594359	0,010752853	2	0,138292402	0,754829168	0,105006881	0,001871618	2	0,021419141	0,860888734	0,117005904	0,000686222	2	0,03719629	0,69727391	0,264874816	0,000654958	1
147641005	4	3	1,00599E-05	0,002184219	0,517518382	0,480287339	4	0,049039618	0,070590114	0,353100477	0,527269791	4	0,003418844	0,029378835	0,394244788	0,572957534	4	6,33704E-05	0,005467198	0,243164018	0,751305461	4	9,64928E-06	0,007864785	0,278342092	0,713783474	4	4,44387E-05	0,00107396	0,369290441	0,629591107	1
147841002	4	3	0,000652154	0,098374923	0,47235844	0,428614483	4	0,048321469	0,076507663	0,13781462	0,737356248	3	0,003658222	0,051978104	0,700677496	0,243686178	3	0,001781377	0,157664463	0,55300647	0,287547767	3	0,002769912	0,225655726	0,532085432	0,23948893	3	0,000662859	0,02726206	0,665447474	0,306627631	1
147921001	3	2	0,004015846	0,542657687	0,445309003	0,008017464	2	0,119700674	0,466586432	0,340624317	0,073088577	2	0,010252486	0,569454244	0,390453318	0,029839952	2	0,092616335	0,523090422	0,356140941	0,028152218	2	0,041329215	0,457738095	0,429113948	0,071818742	2	0,014619795	0,528571129	0,449527264	0,007281829	1
148121001	3	3	0,000510554	0,230933726	0,719278267	0,049277453	3	0,065732973	0,178021376	0,647692346	0,108553305	3	0,003690981	0,355618406	0,588105505	0,052585108	2	0,008741682	0,490739167	0,438410759	0,062108412	2	0,006280941	0,615351001	0,322715582	0,055652476	3	0,00821954	0,393336684	0,580513418	0,017930405	1
148311001	3	3	8,54913E-05	0,143106176	0,639360745	0,217447588	3	0,061832229	0,139091564	0,587993975	0,211082233	3	0,003537979	0,102161989	0,607316802	0,286983231	3	0,006707478	0,287445545	0,406612128	0,299234837	3	0,001018609	0,14532237	0,489793059	0,363865962	3	0,001600528	0,077122375	0,782523513	0,138753638	1
148511001	4	4	3,40195E-05	0,016345503	0,148932089	0,834688389	4	0,043402384	0,058082127	0,040685163	0,857830327	4	0,003580379	0,030109553	0,392433844	0,573876224	4	4,32306E-07	0,002564622	0,118445732	0,87898922	4	6,96015E-07	0,005771576	0,211552493	0,782675235	4	7,8348E-05	0,001523488	0,398378491	0,600019693	1
148631001	4	4	1,57893E-05	0,004132071	0,133452722	0,862399418	4	0,043544744	0,058279659	0,049239883	0,848935714	4	0,003426293	0,030537544	0,392680769	0,573355395	4	6,69658E-05	0,002983204	0,151355818	0,845593989	4	5,73992E-06	0,006860038	0,237637627	0,755496595	4	2,32991E-05	0,000434635	0,298746943	0,700795114	1
149141001	4	4	3,37885E-05	0,01202031	0,357470743	0,630475158	4	0,047030645	0,071354936	0,218784137	0,662830282	4	0,003441342	0,038847399	0,393122867	0,564588392	4	5,61975E-05	0,020513339	0,238142893	0,741287649	4	1,39259E-05	0,014023775	0,440353129	0,54560917	4	0,000121136	0,003869666	0,490104347	0,505904794	1
149161014	4	4	5,89899E-05	0,009560562	0,481370788	0,509009661	4	0,046232638	0,067455762	0,219795577	0,666516023	3	0,003478641	0,032206821	0,503389862	0,460924675	4	0,000835638	0,024866477	0,368195474	0,606102407	4	0,000100819	0,024861062	0,374008307	0,601029812	3	0,000129253	0,004228194	0,502540231	0,493102282	1
149181001	2	3	0,000192528	0,200091636	0,774880837	0,024834999	3	0,0668507	0,168430136	0,679553639	0,085165525	3	0,007603613	0,22198109	0,736233404	0,034181892	3	0,019746728	0,372492403	0,535706103	0,072054811	2	0,036894933	0,543748717	0,372690421	0,046665929	3	0,003815552	0,183286607	0,77096045	0,041937381	1
149221001	4	4	0,000239221	0,073718101	0,416823638	0,509219039	4	0,043911185	0,061276331	0,13573785	0,759074634	4	0,003390414	0,049180014	0,388857136	0,558572436	4	0,000357581	0,078937076	0,448767036	0,471938342	3	4,25596E-05	0,042730681	0,481908681	0,475318078	3	0,000311594	0,013195614	0,637642801	0,348850042	1
149241001	4	4	1,26842E-05	0,003645518	0,116173738	0,88016806	4	0,04344971	0,058066062	0,046240782	0,852243445	4	0,0034327	0,031583574	0,392591447	0,572392278	4	9,22661E-05	0,005035498	0,178373933	0,81649828	4	3,29304E-05	0,022490649	0,340775141	0,63670128	4	1,8551E-05	0,000348629	0,281969637	0,717663229	1
149261002	3	4	1,56425E-05	0,001963592	0,385640357	0,612380408	4	0,047574786	0,071260052	0,260180977	0,620984185	4	0,003413027	0,026627148	0,395146872	0,574812954	4	2,27646E-05	0,000796701	0,121086635	0,878093839	4	2,2052E-05	0,009850481	0,243472946	0,74665452	4	5,19345E-06	7,8964E-05	0,190799609	0,809116244	1
149261017	4	4	1,09883E-05	0,001688437	0,144741647	0,853558927	4	0,043457055	0,058364278	0,058278662	0,839900005	4	0,00341312	0,028792555	0,393851292	0,573943033	4	2,58509E-05	0,00207266	0,123796955	0,8741045	4	4,58262E-07	0,001418292	0,130922441	0,867658809	4	1,77849E-05	0,00034804	0,28469637	0,714937866	1
149261024	4	3	8,52099E-05	0,04911636	0,782922561	0,167875869	3	0,057672122	0,102860704	0,630512879	0,208954294	3	0,003606583	0,04529435	0,703628047	0,247471021	3	0,001187144	0,057860326	0,520341098	0,420611382	3	0,000914237	0,083425	0,490414649	0,425246114	3	0,00031909	0,01602068	0,700977564	0,282682687	1
149341005	3	3	0,000151372	0,135165661	0,818245632	0,046437334	3	0,05484677	0,106898025	0,736501983	0,101753222	3	0,00371733	0,05132624	0,727589611	0,217366819	3	0,000508049	0,030927666	0,654018402	0,31454587	3	0,002143055	0,140162952	0,591693639	0,266000353	3	0,000706665	0,03710084	0,784767926	0,177424595	1
149361003	2	3	0,000142948	0,171994445	0,782275686	0,045586921	3	0,059199682	0,116568758	0,712747882	0,111483678	3	0,003769218	0,212073494	0,735154775	0,049002512	3	0,002736189	0,118189111	0,686942399	0,192132294	3	0,005157332	0,182359003	0,64246498	0,170018685	3	0,001332505	0,062879711	0,820798159	0,114989638	1
149371001	3	3	5,43227E-05	0,039704258	0,658903912	0,301337508	3	0,054565448	0,099713713	0,504308974	0,341411865	4	0,003465034	0,035104479	0,392641121	0,568789367	4	0,00167349	0,033714913	0,27944997	0,68516165	3	0,000828974	0,083523247	0,460286463	0,455361317	3	0,000200049	0,007139675	0,541523695	0,451136589	1
149371011	3	3	0,000327281	0,075419289	0,867464326	0,056789103	3	0,060347026	0,123611875	0,685339321	0,130701777	3	0,003729057	0,051535224	0,719412463	0,225323256	3	0,002423675	0,060224477	0,566718936	0,370632857	3	0,006132722	0,192181565	0,557839704	0,24384601	3	0,00074213	0,036761843	0,781381965	0,181114033	1
149441007	4	4	4,09309E-05	0,007204114	0,231068153	0,761686802	4	0,043375424	0,058665993	0,054491918	0,843466666	4	0,003421807	0,027717552	0,392975279	0,575885361	4	7,81965E-06	0,000601266	0,097734816	0,901656091	4	1,49646E-05	0,015987807	0,334298432	0,649698797	4	3,84461E-06	5,5041E-05	0,163878933	0,836062193	1
149441009	4	4	8,66741E-05	0,016302383	0,200365085	0,783245858	4	0,043308795	0,058781788	0,059882031	0,838027386	4	0,003395665	0,029971964	0,393435421	0,57319695	4	2,19797E-06	0,001179909	0,125939071	0,87287879	4	6,04943E-07	0,006289879	0,267137631	0,726571885	4	3,96838E-06	6,73231E-05	0,17767036	0,822258353	1
149451009	4	4	1,85873E-05	0,008628361	0,324821424	0,666531627	4	0,044053568	0,062737714	0,120456976	0,772751741	4	0,003420911	0,036602645	0,389978146	0,569998298	4	0,00038496	0,013417731	0,245483801	0,740713537	4	0,000202663	0,030737031	0,286002414	0,683057893	4	9,9995E-05	0,002637543	0,43546477	0,561797678	1
149761003	3	3	0,003493738	0,213415539	0,717320686	0,065770037	3	0,079803793	0,19295032	0,616393678	0,110852209	3	0,00382911	0,215338	0,730349656	0,050483234	3	0,009924339	0,149842262	0,566458762	0,273774624	3	0,010285763	0,268882527	0,595004604	0,125827105	3	0,001751719	0,079742543	0,824182987	0,094322696	1
149771001	3	4	0,00070472	0,031405526	0,38653243	0,581357324	4	0,091805146	0,201024867	0,259401124	0,447768863	3	0,003774324	0,046685565	0,704322397	0,245217714	3	0,005880284	0,097781725	0,480835289	0,415502757	3	0,000665295	0,137306855	0,507746068	0,354281781	3	0,000294982	0,00889104	0,575696707	0,415117234	1
149831010	4	4	1,18398E-05	0,001526488	0,113086668	0,885375004	4	0,043427476	0,057970182	0,046046377	0,852555964	4	0,003379858	0,02691081	0,3938571	0,575852232	4	1,23272E-05	0,000612898	0,098713338	0,900661409	4	3,95831E-07	0,00151619	0,183543589	0,814939825	4	6,4531E-06	9,11048E-05	0,192429408	0,807473004	1
149841018	4	4	1,10788E-05	0,001490744	0,093831368	0,904666809	4	0,04347116	0,05805567	0,042391616	0,856081553	4	0,003390227	0,027641461	0,393953498	0,575014814	4	7,09525E-06	0,001080417	0,110006988	0,888905466	4	1,81807E-07	0,000725628	0,110500116	0,888774075	4	1,57549E-05	0,000290906	0,271149606	0,728543699	1
180561001	2	2	0,232970012	0,65827952	0,105075294	0,003675174	2	0,277708494	0,615267291	0,062765534	0,044258681	1	0,45815623	0,416378263	0,114933698	0,01053181	1	0,699299693	0,294501603	0,006188702	1,00151E-05	2	0,37332367	0,575665154	0,050732981	0,000278195	2	0,267195493	0,710586309	0,022217743	4,27849E-07	1
180711001	2	2	0,372831347	0,590948681	0,034475821	0,001744151	2	0,368268083	0,551310094	0,041604091	0,038817732	2	0,163757225	0,661988049	0,163445711	0,010809016	2	0,082612813	0,857100844	0,06007047	0,00021592	2	0,113581071	0,634565385	0,232518749	0,019334795	2	0,021004148	0,571064174	0,402778685	0,005152954	1
190021001	1	1	0,895802036	0,032951677	0,066663063	0,004583224	1	0,560789539	0,250505429	0,134400782	0,054304249	1	0,614698984	0,249519573	0,124493443	0,011288001	1	0,965130806	0,031993531	0,002864319	1,12241E-05	1	0,918193385	0,078236482	0,003556827	1,33063E-05	1	0,872917593	0,126231685	0,000850616	8,00753E-08	1
20131001	3	2	0,004666737	0,596366453	0,382190421	0,016776389	2	0,145974122	0,466764829	0,310225973	0,077035076	2	0,099029907	0,643459462	0,23703079	0,020479841	2	0,143068999	0,62531364	0,226897001	0,004720475	2	0,136911572	0,618037113	0,225374444	0,019676871	2	0,01617917	0,55873692	0,420214653	0,004869311	1
20211013	3	3	0,000992181	0,261024001	0,695018219	0,042965599	3	0,106368636	0,254007705	0,528655618	0,110968041	3	0,003912656	0,213921341	0,734583851	0,047582152	3	0,015711956	0,229616299	0,614566028	0,140105665	3	0,025241084	0,390377222	0,441314808	0,143066886	3	0,001908166	0,091962457	0,827204108	0,078925289	1
210321001	2	2	0,279113319	0,683178449	0,035733803	0,001974429	2	0,431019071	0,496241749	0,036500714	0,036238466	1	0,457057919	0,416082287	0,116362732	0,010497063	1	0,662015319	0,332955092	0,005025252	4,3797E-06	1	0,605345082	0,370966109	0,02352352	0,00016529	2	0,303017199	0,681454241	0,015528345	1,76506E-07	1
210441019	4	4	1,42756E-05	0,002037879	0,079469751	0,918478095	4	0,0434152	0,058186728	0,049327563	0,849070509	4	0,003376656	0,027732388	0,393488642	0,575402314	4	4,09691E-06	0,000650177	0,08721745	0,91212821	4	2,06513E-06	0,00400527	0,150134429	0,845858235	4	9,03569E-06	0,000139925	0,220309064	0,779542029	1
210831001	2	1	0,942598085	0,043633229	0,012675647	0,00109304	1	0,743709399	0,207494283	0,018225534	0,030570784	1	0,622000192	0,256669189	0,110251828	0,011078791	1	0,965084016	0,034775559	0,000140382	2,05661E-08	1	0,917903009	0,079754679	0,002334358	7,95445E-06	1	0,799598992	0,200106263	0,000294797	2,30826E-10	1
220011001	2	2	0,198555283	0,783061116	0,016965026	0,001418576	1	0,560487659	0,390248315	0,019886506	0,029377521	2	0,206737099	0,666536537	0,116170819	0,010555545	2	0,075188786	0,920729876	0,004081091	2,57979E-07	2	0,042703104	0,851875434	0,104280865	0,001140597	2	0,274970382	0,703342319	0,021686787	5,08212E-07	1
220011003	3	4	1,50384E-05	0,002424359	0,38444898	0,613111622	4	0,044406735	0,061795168	0,170779691	0,723018406	4	0,003478418	0,028944005	0,394567375	0,573010202	4	4,76759E-05	0,002642925	0,168478936	0,828830481	4	6,04942E-05	0,015029709	0,482836591	0,502073205	4	1,10121E-05	0,00018514	0,236749873	0,763053954	1
220021001	2	1	0,9015347	0,08716475	0,010623704	0,000676846	1	0,708158282	0,245074313	0,017209726	0,029557679	1	0,506894726	0,373054761	0,108838482	0,011212031	1	0,539246559	0,459644645	0,001108814	3,11642E-08	2	0,307763554	0,664602056	0,027504614	0,000129776	2	0,494909972	0,502269983	0,00282006	3,62469E-09	1
230211001	2	2	0,008161811	0,947889869	0,042758564	0,001189755	2	0,192457076	0,66445399	0,091856654	0,05123228	2	0,062430529	0,62353895	0,303929912	0,010100609	2	0,00929362	0,920484066	0,069927752	0,000294467	2	0,061508062	0,752655968	0,179476801	0,006359168	3	0,009534567	0,383367449	0,590893924	0,016204027	1
230231002	3	3	0,000851959	0,097179149	0,784194678	0,117774214	3	0,059364144	0,123530401	0,461998811	0,355106645	3	0,003619242	0,053891008	0,69969898	0,24279077	3	0,000750071	0,287960559	0,545144022	0,166145369	3	0,002523882	0,267148105	0,571278439	0,159049575	3	0,001403707	0,057911508	0,710345745	0,230338946	1
230231005	3	3	0,00030959	0,186950254	0,743534515	0,069205641	3	0,064840872	0,1795342	0,619983416	0,135641511	3	0,003745465	0,100048823	0,708826453	0,187379259	3	0,003009219	0,20372577	0,519091547	0,274173379	3	0,000713229	0,125594502	0,552913619	0,32077865	3	0,001059181	0,05292758	0,753537476	0,192475796	1
230241002	2	2	0,109134861	0,772630439	0,115099212	0,003135488	2	0,19689303	0,625818703	0,123151106	0,054137161	2	0,351988622	0,506381065	0,130182929	0,011447384	2	0,453781068	0,540209234	0,006006537	3,20419E-06	2	0,129334503	0,775719608	0,093530727	0,001415162	2	0,352886379	0,6375857	0,009527826	5,55058E-08	1
230241014	2	2	0,001673278	0,699258821	0,293687199	0,005380703	2	0,096274107	0,526123142	0,305634747	0,071968004	2	0,003787569	0,580835392	0,376112053	0,039264986	2	0,010958124	0,920412898	0,068037987	0,000590965	2	0,045941792	0,884032888	0,067291664	0,002733656	2	0,049273483	0,752285957	0,198111176	0,000329423	1
230511001	3	3	0,00254112	0,315190707	0,648300448	0,033967724	3	0,089689848	0,281266269	0,546050648	0,082993235	2	0,003874017	0,574494499	0,381863398	0,039768087	2	0,036771849	0,667299509	0,282760084	0,013168614	2	0,061780411	0,504178218	0,387185368	0,046856003	2	0,01443561	0,557996273	0,423847675	0,003720429	1
230561001	3	2	0,188300202	0,611603721	0,194767322	0,005328755	2	0,280133806	0,571679168	0,09881488	0,049372146	2	0,020437233	0,578478272	0,391256977	0,009827519	2	0,150212586	0,556749463	0,278165311	0,014872584	2	0,129403635	0,65932952	0,201783952	0,009482893	2	0,01321321	0,531386614	0,4508937	0,00450653	1
230621011	2	2	0,037073101	0,740384336	0,214911944	0,007630618	2	0,201609824	0,537124677	0,200651272	0,060614226	2	0,228830053	0,523948718	0,235990078	0,01123115	2	0,224876851	0,576682031	0,190845445	0,007595687	2	0,188604055	0,535947922	0,241621814	0,033826208	2	0,028044963	0,593817472	0,37391606	0,004221471	1
230641003	4	4	1,45974E-05	0,002676023	0,410973984	0,586335395	4	0,047424569	0,071006848	0,297257655	0,584310928	4	0,003468864	0,040348634	0,392571738	0,563610764	4	0,000521604	0,033474687	0,391257912	0,574745774	3	0,000257793	0,062437141	0,478013176	0,45929189	3	0,000126231	0,004602494	0,526465356	0,468805939	1
230671014	3	3	4,46122E-05	0,007015726	0,679737178	0,313202484	4	0,048026972	0,06971366	0,330002065	0,552257303	4	0,003430568	0,040703589	0,391706922	0,564158921	4	0,000199484	0,02385694	0,30150485	0,674438715	4	6,38158E-05	0,034731957	0,456233424	0,508970804	4	0,000100755	0,003558789	0,489046156	0,507294297	1
240121001	2	1	0,727250341	0,237281308	0,031751836	0,003716516	1	0,622811113	0,329928586	0,018766734	0,028493567	1	0,623496538	0,257026543	0,108365126	0,011111793	1	0,864744127	0,133917272	0,001338302	2,88885E-07	1	0,896944701	0,102235753	0,000819328	2,18698E-07	1	0,663433909	0,336098969	0,000467194	5,66463E-11	1
240321001	2	2	0,020579145	0,553364242	0,420635663	0,005420951	2	0,1222912	0,525685404	0,285206494	0,066816902	2	0,013625165	0,578237201	0,388250749	0,019886886	2	0,045501381	0,717767358	0,231908038	0,004823244	2	0,093334931	0,656962714	0,232434731	0,017267624	2	0,016818801	0,596813619	0,383516163	0,002851447	1
240321009	2	3	0,000556252	0,467345314	0,517186532	0,014911902	3	0,079113784	0,340403989	0,505375687	0,07510654	2	0,003652369	0,573373711	0,381346893	0,041627028	2	0,011720456	0,768713772	0,209787175	0,009778566	2	0,013520169	0,786820339	0,184735272	0,014924221	2	0,021563541	0,625581801	0,35004428	0,0028103	1
240441006	2	2	0,027663173	0,844632764	0,123725139	0,003978924	2	0,384626894	0,447192018	0,11918426	0,048996829	2	0,182204784	0,653485651	0,153735173	0,010574393	2	0,298204273	0,652328193	0,049299281	0,000168215	2	0,438166001	0,496712885	0,063250267	0,001870846	2	0,060244251	0,66851902	0,269009739	0,002226938	1
240731006	2	3	0,009278478	0,422319213	0,539257652	0,029144657	3	0,112711153	0,306153433	0,48048558	0,100649834	3	0,004022921	0,207548851	0,736832701	0,051595527	3	0,026018197	0,30593434	0,579300404	0,088747032	2	0,032784483	0,519692939	0,410462391	0,037060188	3	0,005073843	0,217244536	0,728635669	0,049045995	1
270421001	3	1	0,902764505	0,083916203	0,012450495	0,000868796	1	0,694961365	0,258159424	0,017446469	0,029432742	1	0,621533634	0,257180904	0,110266428	0,011019034	1	0,91162312	0,088185728	0,000191184	4,8691E-09	1	0,922772634	0,074480248	0,002725668	2,14498E-05	1	0,88168335	0,118273735	4,28909E-05	2,82771E-12	1
280051002	2	2	0,001975286	0,690162552	0,290037888	0,017824274	2	0,119838825	0,553601088	0,264797476	0,061762611	3	0,019470575	0,461095222	0,509520733	0,009913469	2	0,015847048	0,557268202	0,418721378	0,008163323	2	0,016977931	0,68505919	0,291196605	0,006766274	3	0,010058174	0,423787236	0,556201994	0,009952552	1
30231006	3	4	0,000100424	0,039835371	0,478710782	0,481353423	4	0,045336529	0,06877521	0,161822958	0,724065303	4	0,003473778	0,042219581	0,39075667	0,563549971	4	0,000360498	0,063452728	0,431939244	0,504247487	3	0,000652001	0,072229862	0,510481707	0,41663643	3	0,000447631	0,019499904	0,639795959	0,340256453	1
30311001	2	3	0,000511862	0,085206619	0,656059615	0,258221905	3	0,079183752	0,21657205	0,496240866	0,208003333	3	0,003854258	0,289094461	0,476716564	0,230334716	3	0,000200659	0,353058785	0,561880946	0,084859639	3	0,000170261	0,168967596	0,607575988	0,223286155	3	0,002499622	0,058282256	0,712836325	0,226381749	1
30401011	2	2	0,039638475	0,758834307	0,197847735	0,003679483	2	0,175072555	0,557148912	0,204324174	0,063454359	2	0,142794581	0,624360031	0,2223758	0,010469588	2	0,22681652	0,70317477	0,069230936	0,000777768	2	0,22038277	0,623307205	0,148509282	0,007800743	2	0,057139304	0,750948787	0,191711932	0,000199914	1
30521002	3	3	7,48887E-05	0,012920611	0,636278227	0,350726273	3	0,053166619	0,088143219	0,444747658	0,413942504	4	0,003431666	0,046973823	0,389390677	0,560203833	4	0,000822258	0,083902493	0,418320894	0,496954322	3	0,000362014	0,134282213	0,552226652	0,313129121	3	0,000456038	0,017673653	0,620521367	0,361348927	1
30621001	1	1	0,969939982	0,008908673	0,019881837	0,001269508	1	0,743545859	0,198362214	0,025874437	0,032217491	1	0,631667524	0,254222069	0,102927151	0,011183256	1	0,998049736	0,00193919	1,11079E-05	1,80202E-09	1	0,997209511	0,002750918	3,95232E-05	4,77861E-08	1	0,968918443	0,031079642	1,98461E-06	2,63776E-14	1
330051001	3	3	0,000145415	0,18502872	0,674465085	0,14036078	3	0,062947833	0,124176802	0,571526767	0,241348599	3	0,003649943	0,04820616	0,705792198	0,242351699	3	0,001487933	0,091670513	0,576496661	0,330344945	3	0,003002983	0,146773854	0,519811632	0,330411532	3	0,000563083	0,0289248	0,77886641	0,191645622	1
