LakeCode	meanTP	minmaxTP	maxTP	meanTN	minmaxTN	maxTN	meanTurb	minmaxTurb	maxTurb	meanWC	minmaxWC	maxWC	meanCond	minmaxCond	maxCond	meanWT	minmaxWT	maxWT	surface_mean_WT	bottom_mean_WT	deltaT	abs_deltaT	thermal_class	n_surface	n_bottom	bottom_DO_mean	bottom_DO_min	surface_DO_mean	surface_DO_min	bottom_pH_min	bottom_pH_mean	bottom_pH_max	surface_pH_min	surface_pH_mean	surface_pH_max	expert	area_m2	SECCIDEPTH	NEWDEPTH	CoordYKJ_East	tyyppi_Lv	tyyppi_Kh	tyyppi_Mh	tyyppi_MRh	tyyppi_MVh	tyyppi_Ph	tyyppi_Vh	tyyppi_PoLa	tyyppi_Rh	tyyppi_Rk	tyyppi_Rr	tyyppi_Sh	tyyppi_SVh	minmaxTCond	ecologystatus
149341007	18.0	18.0	18.0	570.0	630.0	630.0	2.65	3.3	3.3	120.0	160.0	160.0	3.65	3.9	3.9	14.75	14.9	14.9	14.75	14.25	0.5	0.5	1.0	2.0	2.0	8.5	8.4	8.7	8.7	6.44	6.58	6.72	6.44	6.62	6.8	0.0	1235879.077	1.412	5.962	3497333.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9	2
149341011	24.795462962962972	27.098898148148123	27.44888888888889	400.0	400.0	400.0	1.3	1.3	1.3	120.0	120.0	120.0	2.6	2.6	2.6	14.0	14.0	14.0	14.0	8.809619510582017	6.2070885188478995	6.1195094383844895	2.9514856020715396	1.0	1.1955555555555557	4.856257595596127	3.04741111111111	8.4	8.4	6.41557222222222	6.483427417695476	6.534322222222218	6.44	6.44	6.44	1.0	999291.5635	1.75	2.9	3494450.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6	4
149341017	5.199999999999999	5.6	5.6	280.0	300.0	300.0	0.735	0.77	0.77	30.0	35.0	35.0	3.0	3.0	3.0	17.6	18.7	18.7	17.6	15.0	2.6000000000000014	2.6000000000000014	2.0	2.0	2.0	7.05	5.7	8.5	8.3	6.7	6.85	7.0	7.0	7.0	7.0	0.0	11339472.83	4.188	11.212	3488873.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3
149341022	16.0	16.0	16.0	590.0	620.0	640.0	2.275	2.3	2.6	147.5	165.0	170.0	3.6	3.7	3.8	13.975	14.1	14.2	13.9	13.7	0.200000000000001	0.200000000000001	1.0	3.0	2.0	8.75	8.5	8.833333333333334	8.5	6.38	6.63	6.88	6.37	6.37	6.37	0.0	1493370.919	1.29	3.2	3499848.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7	2
149341024	22.0	25.0	25.0	515.0	550.0	550.0	1.95	2.0	2.0	130.0	140.0	140.0	3.75	3.8	3.8	18.450000000000003	19.3	19.3	18.450000000000003	17.1	1.3500000000000014	1.3500000000000014	1.0	2.0	2.0	5.75	5.1	7.900000000000001	7.8	6.5	6.599999999999999	6.7	6.8	6.8	6.8	0.0	3989931.299	1.594	6.85	3499426.6666666665	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8	3
149341027	25.269828703703705	27.8507962962963	28.37277777777778	600.0	640.0	640.0	1.005	1.2	1.2	85.0	100.0	100.0	4.4	4.6	4.6	13.85	14.8	14.8	13.85	8.798516600529105	6.2538863719179565	6.183364320426348	2.967959998657673	2.0	1.9755555555555557	5.807426706721881	2.999144444444444	8.95	8.8	6.424527777777791	6.494733796296304	6.564899999999984	7.0	7.015000000000001	7.03	0.0	651532.9418	1.0	1.567	3501924.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6	3
149351002	24.322953802427453	26.807342592592583	27.666666666666668	330.0	330.0	330.0	1.3	1.3	1.3	60.0	60.0	60.0	3.2	3.2	3.2	13.8	13.8	13.8	13.8	13.3	0.5	0.5	1.0	1.0	1.0	9.7	9.7	9.7	9.7	6.86	6.86	6.86	6.91	6.91	6.91	1.0	1209570.972	2.8	4.75	3504050.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2	4
149351015	25.166666666666664	29.0	29.0	556.6666666666667	580.0	620.0	1.625	1.9	2.1	197.91666666666669	215.0	230.0	2.6208333333333336	2.65	2.8	18.68333333333333	21.8	24.4	18.3	10.6	7.700000000000001	7.700000000000001	3.0	7.0	7.0	3.5285714285714285	0.2	7.971428571428571	7.3	5.73	5.833333333333333	5.92	6.15	6.283333333333334	6.39	0.0	1009485.872	0.98	6.7	3498260.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.65	3
149361003	25.666666666666668	27.0	29.0	591.6666666666666	598.3333333333334	660.0	2.31	2.3600000000000003	2.8	189.0	196.0	300.0	3.0	3.0	3.0	16.94	17.82	18.1	16.383333333333333	11.150920397507178	6.311571759107624	6.232500899039124	2.977995276945277	6.0	5.3040509259259245	5.677816366488077	2.693649999999999	8.049999999999999	5.5	6.384538888888892	6.471894041005291	6.554166666666664	6.6	6.6	6.6	0.0	1396263.801	0.828	1.755	3494161.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2
149371001	15.0	18.0	18.0	405.0	420.0	420.0	1.45	1.7	1.7	65.0	70.0	70.0	3.8	3.9	3.9	18.6	18.7	18.7	18.6	10.2	8.400000000000002	8.400000000000002	3.0	2.0	2.0	4.25	2.0	8.899999999999999	8.6	6.1	6.3	6.5	6.8	6.9	7.0	0.0	11202936.51	3.038	14.344	3508627.4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9	3
149371007	25.165480024005497	27.269351851851823	27.68555555555556	400.0	400.0	400.0	3.0	3.0	3.0	110.0	110.0	110.0	3.1	3.1	3.1	14.8	14.8	14.8	14.8	9.414178240740759	6.215030151641222	6.139440260554476	2.96698621257215	1.0	1.1461111111111113	4.83504157778496	2.9670500000000017	9.7	9.7	6.421211111111119	6.492551851851858	6.557255555555548	6.84	6.84	6.84	1.0	478380.5269	1.8	2.65	3506230.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1	3
149371011	25.0	25.0	25.0	605.0	610.0	610.0	2.55	3.1	3.1	140.0	150.0	150.0	3.85	4.0	4.0	17.549999999999997	18.7	18.7	17.549999999999997	12.367573275288617	6.274007823335663	6.145463384526209	2.991076245861527	2.0	1.8775000000000004	5.330486436129872	2.664377777777776	8.15	8.0	6.401072222222228	6.479324629629633	6.549666666666656	6.6	6.6	6.6	0.0	3333575.563	1.42	2.68	3510355.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3
149371014	41.0	41.0	41.0	907.5	930.0	1100.0	11.441666666666666	12.9	18.0	80.0	80.0	80.0	5.316666666666666	6.9	8.9	15.708333333333332	17.15	19.0	15.86	10.260847745742327	6.285617764520966	6.232929352022728	2.9697634380251365	5.0	7.6818222222222206	5.585873134580074	2.1062111111111106	9.56	9.1	6.427427777777793	6.5046974537037086	6.6043611111111025	7.19	7.420000000000001	7.7	0.0	1709635.954	0.872	2.04	3510470.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9	2
149381003	25.33333333333333	27.666666666666668	31.0	595.8333333333334	643.3333333333334	710.0	2.6666666666666665	3.5	3.7	175.83333333333334	193.3333333333333	200.0	2.958333333333333	3.0666666666666664	3.3	16.95	19.33333333333333	20.4	16.95	11.575745942522312	6.293016875691994	6.17207647357163	2.9581925785835423	12.0	12.156555555555553	5.853821513606657	2.240822222222221	8.25	6.9	6.369755555555555	6.458626244855967	6.5423944444444455	6.28	6.3025	6.34	0.0	1349624.631	1.11	1.948	3505500.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0666666666666664	4
149391001	24.5	26.0	28.0	852.5	950.0	1000.0	1.5	1.6	1.8	190.0	190.0	200.0	4.6	4.699999999999999	4.8	17.6	21.2	24.4	17.6	9.225	8.375000000000002	8.375000000000002	3.0	4.0	4.0	3.65	0.2	7.6	6.9	6.2	6.45	6.7	6.7	6.7	6.7	0.0	1107754.619	1.36	9.56	3505639.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.699999999999999	3
149411001	5.5	5.5	7.0	295.0	295.0	330.0	1.105	1.105	1.3	22.5	22.5	35.0	4.65	4.65	4.8	16.8	16.8	19.2	16.8	8.55	8.25	8.25	3.0	2.0	2.0	7.6	5.2	9.65	9.1	6.9	6.9	6.9	7.2	7.2	7.2	0.0	12241663.06	4.557	30.857	3480224.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.65	4
149421015	25.28147453703705	26.834037037037035	28.209999999999994	520.0	520.0	520.0	3.7	3.7	3.7	90.0	90.0	90.0	3.0	3.0	3.0	21.0	21.0	21.0	21.0	13.0	8.0	8.0	3.0	1.0	1.0	0.2	0.2	7.9	7.9	6.3	6.3	6.3	6.2	6.2	6.2	0.0	882995.3099	1.05	8.0	3473670.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3
149431001	4.5	4.5	5.0	315.0	315.0	350.0	0.645	0.645	0.71	15.0	15.0	20.0	4.800000000000001	4.800000000000001	4.9	19.05	19.05	19.8	19.05	7.4	11.65	11.65	3.0	2.0	2.0	7.85	7.3	9.2	9.2	6.6	6.6	6.6	7.2	7.2	7.2	0.0	20541852.77	4.471	29.143	3469313.75	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.800000000000001	4
149441001	6.0	6.0	6.0	250.0	250.0	250.0	0.69	0.69	0.69	15.0	15.0	15.0	5.4	5.4	5.4	20.1	20.1	20.1	20.1	6.7	13.400000000000002	13.400000000000002	3.0	1.0	1.0	1.7	1.7	8.7	8.7	6.4	6.4	6.4	7.1	7.1	7.1	0.0	1048492.951	3.8	13.0	3477670.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4	4
149441007	3.0	3.0	3.0	320.0	320.0	320.0	0.94	0.94	0.94	15.0	15.0	15.0	5.8	5.8	5.8	20.8	20.8	20.8	20.8	7.3	13.5	13.5	3.0	1.0	1.0	8.6	8.6	9.1	9.1	6.6	6.6	6.6	7.2	7.2	7.2	0.0	4251819.8	4.317	28.667	3473160.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8	4
149441009	5.0	5.0	5.0	220.0	220.0	220.0	0.75	0.75	0.75	7.5	7.5	7.5	4.4	4.4	4.4	21.0	21.0	21.0	21.0	13.9	7.1	7.1	3.0	1.0	1.0	0.7	0.7	8.8	8.8	6.7	6.7	6.7	7.3	7.3	7.3	0.0	2277671.309	5.5	14.0	3478051.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4	4
149451001	5.0	5.0	5.0	385.0	385.0	430.0	0.43	0.43	0.51	25.0	25.0	30.0	4.35	4.35	4.4	20.45	20.45	20.7	20.45	7.2	13.25	13.25	3.0	2.0	2.0	8.3	7.1	9.15	9.1	6.4	6.4	6.4	6.9	6.9	6.9	0.0	7849974.222	4.444	29.889	3464485.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.35	4
149451009	23.153056533307463	25.675911111111112	27.23111111111111	370.0	370.0	370.0	0.75	0.75	0.75	35.0	35.0	35.0	3.0	3.0	3.0	19.6	19.6	19.6	19.6	5.0	14.6	14.6	3.0	1.0	1.0	6.9	6.9	9.2	9.2	5.8	5.8	5.8	6.5	6.5	6.5	0.0	524180.3087	2.475	16.5	3465019.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4
149451010	7.5	7.5	8.0	545.0	545.0	590.0	2.3	2.3	2.5	62.5	62.5	75.0	6.949999999999999	6.949999999999999	7.1	19.15	19.15	20.1	19.15	19.05	0.0999999999999978	0.0999999999999978	1.0	2.0	2.0	9.0	8.9	9.1	8.9	6.9	6.9	6.9	6.9	6.9	6.9	0.0	1102680.624	1.883	4.0	3467042.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.949999999999999	4
149461023	4.5	5.0	5.0	335.0	360.0	360.0	0.77	0.95	0.95	30.0	30.0	30.0	4.2	4.2	4.2	17.1	18.9	18.9	17.1	16.799999999999997	0.3000000000000042	0.3000000000000042	1.0	2.0	2.0	8.55	7.9	8.6	8.0	6.8	6.8	6.8	6.9	6.9	6.9	0.0	4040694.967	3.0	6.467	3465550.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2	4
149471002	23.31165354182727	25.70621296296297	27.435000000000006	320.0	320.0	320.0	0.67	0.67	0.67	25.0	25.0	25.0	3.0	3.0	3.0	19.3	19.3	19.3	19.3	5.9	13.4	13.4	3.0	1.0	1.0	5.1	5.1	9.1	9.1	6.0	6.0	6.0	6.7	6.7	6.7	0.0	537859.8216	2.8	10.5	3469235.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4
149521019	5.0	5.0	5.0	275.0	280.0	280.0	0.6699999999999999	0.7	0.7	20.0	25.0	25.0	2.85	2.9	2.9	15.9	16.0	16.0	15.9	5.1	10.8	10.8	3.0	2.0	2.0	9.4	8.0	9.6	9.3	6.5	6.55	6.6	7.0	7.05	7.1	0.0	2599528.364	3.243	30.714	3455026.4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9	4
149611005	9.0	9.0	9.0	560.0	630.0	630.0	1.07	1.3	1.3	100.0	110.0	110.0	3.6	3.7	3.7	14.15	15.4	15.4	14.15	6.675	7.475	7.475	3.0	2.0	4.0	6.7	4.1	8.85	8.1	6.35	6.359999999999999	6.37	6.67	6.734999999999999	6.8	0.0	5897075.259	2.133	31.8	3491148.2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7	3
149621001	19.0	19.0	19.0	640.0	650.0	650.0	2.0	2.4	2.4	120.0	150.0	150.0	3.65	3.7	3.7	13.35	14.0	14.0	13.35	8.547816071428576	6.180105763746119	6.067321744214933	2.9718967335346647	2.0	2.0888888888888886	5.871336730042833	2.929327777777778	9.35	9.0	6.406350000000009	6.484104166666671	6.5644833333333175	6.62	6.755	6.89	0.0	4806607.62	0.96	2.067	3486835.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7	3
149631001	24.0	24.0	24.0	605.0	620.0	620.0	3.4966223765432094	3.9963592592592634	4.155388888888889	95.21517989417993	102.52562962962963	109.46666666666667	4.506167928393619	4.62747796296296	4.7008055555555535	17.679134980751343	19.222596296296306	20.375000000000004	17.66399503516775	11.339617203846961	6.355729187037574	6.308519154104833	2.996552626925739	2.6120105820105834	3.721527777777778	5.250874182700043	2.2280444444444445	8.307488911857451	7.723166666666669	6.414411111111123	6.489778240740747	6.560283333333321	6.774427777777769	6.848254320987653	6.914522222222235	1.0	3418547.706	1.538	6.112	3483145.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6270738888888845	4
149711001	11.5625	19.33333333333333	29.0	563.75	590.0	620.0	0.8624285714285714	1.31	2.0	68.16666666666667	80.0	80.0	5.1331428571428575	7.1	11.0	18.057142857142857	19.9	19.9	18.126785714285717	12.614166666666666	5.863958333333334	5.863958333333334	2.7857142857142856	4.142857142857143	3.5	5.633333333333334	1.2	8.504285714285714	8.1	6.32	6.534999999999999	6.6	6.78	6.942142857142857	7.1	0.0	15146578.47	1.872	7.548	3491425.8571428573	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1	4
149711016	19.83333333333333	22.0	37.0	625.0	700.0	700.0	1.454	1.64	2.1	67.33333333333333	88.0	120.0	8.38888888888889	9.0	10.2	18.75777777777778	19.24	21.4	18.652380952380952	7.54142857142857	11.367142857142856	11.367142857142856	3.0	5.666666666666667	6.0	0.5014285714285713	0.0	7.707619047619048	6.6	6.3	6.4	6.5	6.7	6.833333333333334	6.9	0.0	1771640.356	1.809	8.139	3486715.1428571427	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	3
149721001	11.875	16.0	21.0	550.8333333333334	637.5	710.0	0.815	0.92	0.92	80.0	90.0	100.0	4.330277777777778	4.751666666666667	4.9	18.379166666666663	20.7	21.6	18.573015873015876	7.593333333333334	9.14	9.14	3.0	5.666666666666667	15.0	7.483333333333333	5.1	8.412698412698413	7.4	6.13	6.24	6.28	6.86	6.890000000000001	6.9	0.0	14061192.0	1.62	8.952	3504178.25	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.751666666666667	4
149731001	10.6	15.0	15.0	355.0	360.0	360.0	0.78	0.8	0.8	75.0	80.0	80.0	3.25	3.3	3.3	20.35	20.8	20.8	20.35	7.325	13.025000000000002	13.025000000000002	3.0	2.0	4.0	6.625	5.5	8.35	8.0	5.9	5.93	5.96	6.53	6.575	6.62	0.0	1759002.596	2.5	25.643	3507265.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3	4
149731009	4.7	5.4	5.4	290.0	300.0	300.0	0.63	0.73	0.73	40.0	40.0	40.0	3.4	3.4	3.4	20.0	21.2	21.2	20.0	5.650000000000001	14.35	14.35	3.0	2.0	4.0	8.600000000000001	7.4	9.0	8.7	6.13	6.185	6.24	6.84	6.855	6.87	0.0	3475808.989	3.986	27.343	3508013.333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4	4
149751001	7.0	7.0	8.0	410.0	420.0	440.0	0.975	1.15	1.2	41.25	45.0	50.0	3.875	3.9	4.0	18.575	20.5	22.1	18.575	8.075	10.5	10.5	3.0	4.0	4.0	0.95	0.2	8.975	8.6	6.24	6.35	6.46	7.08	7.13	7.18	0.0	937273.9743	3.214	8.443	3496100.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9	4
149761003	25.591623456790117	27.94139814814814	28.32	600.0	620.0	620.0	3.528661728395062	3.9849111111111166	4.139388888888888	95.5039761904762	102.50979629629629	109.45	4.506205788475923	4.627561296296293	4.696666666666665	17.689911767710147	19.25608981481482	20.367388888888897	17.66848391893949	11.496926634285247	6.309023554822567	6.248118065284762	2.9962677062908187	2.623214285714287	3.5525	5.219538203864066	2.2362000000000006	8.272399383024393	7.754111111111112	6.414961111111124	6.491184722222229	6.5586833333333185	6.776277777777769	6.848640277777778	6.912433333333347	1.0	2162860.398	0.9	3.567	3499245.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6270287037037	3
149771001	12.0	12.0	12.0	860.0	860.0	860.0	0.81	0.81	0.81	120.0	120.0	120.0	4.6	4.6	4.6	14.8	14.8	14.8	14.8	8.7	6.100000000000001	6.100000000000001	3.0	1.0	1.0	8.0	8.0	8.6	8.6	6.13	6.13	6.13	6.46	6.46	6.46	0.0	2164851.053	1.88	16.48	3506690.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6	3
149771010	25.185642746913583	27.84027777777778	28.459444444444447	940.0	940.0	940.0	1.3999999999999997	1.4	1.4	140.0	140.0	140.0	4.6	4.6	4.6	15.4	15.4	15.4	15.4	14.9	0.5	0.5	1.0	1.0	1.0	8.2	8.2	8.3	8.3	6.49	6.489999999999999	6.49	6.48	6.48	6.48	0.0	3740445.912	1.33	4.1	3504720.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6	3
149771017	3.7	3.7	4.4	260.0	260.0	270.0	0.38	0.475	0.51	10.625	12.5	15.0	5.1	5.199999999999999	5.3	18.875	20.5	21.6	18.875	5.5125	13.3625	13.3625	3.0	4.0	8.0	8.1375	6.5	9.2	8.6	6.5	6.52	6.54	7.23	7.245	7.26	0.0	2551764.692	6.871	30.543	3502300.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.199999999999999	4
149781001	12.0	12.0	12.0	445.0	460.0	460.0	0.85	0.87	0.87	80.0	80.0	80.0	3.1	3.2	3.2	19.45	20.7	20.7	19.45	4.6	14.85	14.85	3.0	2.0	4.0	5.95	4.5	8.649999999999999	8.2	5.92	5.925	5.93	6.68	6.72	6.76	0.0	1881470.598	2.25	29.575	3497784.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2	3
149781027	7.3	7.55	8.0	365.0	385.0	420.0	1.3475	1.6	1.7	73.75	80.0	90.0	3.0	3.1	3.2	18.95	20.45	22.2	18.95	7.733333333333333	11.216666666666663	11.216666666666663	3.0	4.0	3.0	2.233333333333333	0.5	8.65	8.4	5.83	5.875	5.92	6.78	6.78	6.78	0.0	2213769.94795	2.438	9.9	3501954.25	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1	3
149781050	5.65	6.15	6.3	237.5	255.0	260.0	0.4625	0.515	0.63	22.5	25.0	30.0	3.475	3.5	3.5	17.183333333333334	19.75	21.1	17.14	6.34	10.8	10.8	3.0	5.0	10.0	8.61111111111111	6.9	9.34	9.1	6.6	6.65	6.7	7.0	7.05	7.1	0.0	6085199.236	5.243	36.886	3503885.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	4
149811001	8.066666666666666	10.0	12.0	355.5555555555556	390.0	420.0	1.1094444444444445	1.7000000000000002	2.2	43.333333333333336	48.333333333333336	50.0	3.583333333333333	3.95	4.0	19.244444444444444	20.75	22.6	19.244444444444444	7.788888888888887	11.32777777777778	11.32777777777778	3.0	3.6666666666666665	18.0	8.36111111111111	7.5	8.816666666666666	8.4	6.3	6.35	6.4	6.8	6.866666666666667	6.9	0.0	7733775.915333333	2.987	26.905	3494271.4285714286	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.95	3
149821010	12.0	12.0	12.0	500.0	500.0	500.0	1.5	1.5	1.5	100.0	100.0	100.0	4.2	4.2	4.2	13.9	13.9	13.9	13.9	8.5	5.400000000000001	5.400000000000001	3.0	1.0	1.0	0.2	0.2	8.7	8.7	6.3	6.3	6.3	6.7	6.7	6.7	0.0	3153600.515	1.857	11.714	3504052.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2	3
149821028	10.0	10.0	10.0	500.0	500.0	500.0	1.7	1.7	1.7	70.0	70.0	70.0	4.6	4.6	4.6	21.8	21.8	21.8	21.8	9.6	12.2	12.2	3.0	1.0	1.0	1.7	1.7	7.4	7.4	6.3	6.3	6.3	6.9	6.9	6.9	0.0	1641244.077	2.175	9.875	3500508.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6	3
149821041	23.376716714091405	25.68258333333334	27.660000000000007	280.0	280.0	280.0	0.91	0.91	0.91	25.0	25.0	25.0	3.9	3.9	3.9	19.6	19.6	19.6	19.6	7.4	12.2	12.2	3.0	1.0	1.0	0.6	0.6	8.7	8.7	6.2	6.2	6.2	7.0	7.0	7.0	0.0	753104.3039	3.05	11.0	3510940.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9	4
149831010	3.0	3.0	3.0	320.0	330.0	330.0	0.77	0.94	0.94	45.0	50.0	50.0	2.1500000000000004	2.2	2.2	18.450000000000003	19.8	19.8	18.450000000000003	7.35	11.100000000000003	11.100000000000003	3.0	2.0	4.0	8.275	6.8	8.6	8.2	5.86	5.875	5.89	6.34	6.390000000000001	6.44	0.0	1784889.424	3.133	19.833	3494744.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2	4
149841002	23.11399502006225	25.748814814814814	26.657777777777778	283.3333333333333	330.0	330.0	0.6633333333333332	0.72	0.72	40.0	45.0	45.0	2.4	2.4	2.4	15.4	18.9	18.9	15.4	5.599999999999999	13.300000000000002	13.300000000000002	3.0	1.0	1.0	7.2	7.2	9.133333333333333	8.8	6.0	6.0	6.0	6.4	6.566666666666666	6.7	0.0	1082051.655	2.917	13.167	3493775.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	4
149841018	6.0	7.0	7.0	320.0	330.0	330.0	0.71	0.72	0.72	55.0	60.0	60.0	2.4	2.4	2.4	18.75	19.1	19.1	18.75	5.7	13.050000000000002	13.050000000000002	3.0	2.0	2.0	5.1	4.2	8.6	8.2	5.73	5.78	5.83	6.44	6.495	6.55	0.0	1979241.419	2.4	15.4	3500218.6666666665	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4	4
149841029	11.0	11.0	11.0	230.0	230.0	230.0	0.5	0.5	0.5	30.0	30.0	30.0	1.8	1.8	1.8	16.1	16.1	16.1	16.1	4.8	11.3	11.3	3.0	1.0	1.0	6.2	6.2	9.3	9.3	5.5	5.5	5.5	6.3	6.3	6.3	0.0	604527.5479	2.55	21.5	3495400.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8	4
149841064	5.0	5.0	5.0	300.0	300.0	300.0	0.55	0.6	0.6	45.0	50.0	50.0	2.45	2.5	2.5	19.25	20.8	20.8	19.25	5.75	13.5	13.5	3.0	2.0	4.0	9.05	8.3	8.7	8.6	6.15	6.23	6.31	6.76	6.765	6.77	0.0	1647033.527	3.467	24.633	3494411.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	4
149851002	23.441522933266125	25.844518518518502	26.69277777777778	300.0	300.0	300.0	0.895	0.895	0.92	40.0	40.0	40.0	2.6	2.6	2.6	16.95	16.95	18.8	16.95	6.55	10.4	10.4	3.0	2.0	2.0	4.199999999999999	3.8	8.95	8.8	5.8	5.8	5.8	6.5	6.5	6.5	0.0	826330.2295	2.225	19.688	3492191.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6	4
