Site_Id,LakeCode,ekoltasoid,palavpdvhs3_ha
1165,230211001,3.0,"1915,98"
1166,230211001,3.0,"5021,79"
1166,230211001,3.0,"1129,23"
1166,230211001,3.0,"174,87"
1166,230211001,3.0,"1025,25"
1166,230211001,3.0,"1915,98"
1167,230211001,3.0,"5021,79"
1167,230211001,3.0,"1129,23"
1167,230211001,3.0,"174,87"
1167,230211001,3.0,"1025,25"
1167,230211001,3.0,"1915,98"
1168,230211001,3.0,"5021,79"
1168,230211001,3.0,"1129,23"
1168,230211001,3.0,"174,87"
1168,230211001,3.0,"1025,25"
1168,230211001,3.0,"1915,98"
1169,230211001,3.0,"5021,79"
1169,230211001,3.0,"1129,23"
1169,230211001,3.0,"174,87"
1169,230211001,3.0,"1025,25"
1169,230211001,3.0,"1915,98"
1170,230211001,3.0,"5021,79"
1170,230211001,3.0,"1129,23"
1170,230211001,3.0,"174,87"
1170,230211001,3.0,"1025,25"
1170,230211001,3.0,"1915,98"
1171,230211001,3.0,"5021,79"
1171,230211001,3.0,"1129,23"
1171,230211001,3.0,"174,87"
1171,230211001,3.0,"1025,25"
1171,230211001,3.0,"1915,98"
1172,230231002,3.0,"651,32"
1174,230211001,3.0,"5021,79"
1174,230211001,3.0,"1129,23"
1174,230211001,3.0,"174,87"
1174,230211001,3.0,"1025,25"
1174,230211001,3.0,"1915,98"
1175,230211001,3.0,"5021,79"
1175,230211001,3.0,"1129,23"
1175,230211001,3.0,"174,87"
1175,230211001,3.0,"1025,25"
1175,230211001,3.0,"1915,98"
1176,230211010,,
1177,230211010,,
1178,230211001,3.0,"5021,79"
1178,230211001,3.0,"1129,23"
1178,230211001,3.0,"174,87"
1178,230211001,3.0,"1025,25"
1178,230211001,3.0,"1915,98"
1179,230211001,3.0,"5021,79"
1179,230211001,3.0,"1129,23"
1179,230211001,3.0,"174,87"
1179,230211001,3.0,"1025,25"
1179,230211001,3.0,"1915,98"
1180,240321014,,
1181,230211001,3.0,"5021,79"
1181,230211001,3.0,"1129,23"
1181,230211001,3.0,"174,87"
1181,230211001,3.0,"1025,25"
1181,230211001,3.0,"1915,98"
1182,230211012,,
1183,230211001,3.0,"5021,79"
1183,230211001,3.0,"1129,23"
1183,230211001,3.0,"174,87"
1183,230211001,3.0,"1025,25"
1183,230211001,3.0,"1915,98"
1184,230251001,3.0,"510,23"
1185,230211013,,
1187,230251001,3.0,"510,23"
1188,230211001,3.0,"5021,79"
1188,230211001,3.0,"1129,23"
1188,230211001,3.0,"174,87"
1188,230211001,3.0,"1025,25"
1188,230211001,3.0,"1915,98"
1189,230211001,3.0,"5021,79"
1189,230211001,3.0,"1129,23"
1189,230211001,3.0,"174,87"
1189,230211001,3.0,"1025,25"
1189,230211001,3.0,"1915,98"
1191,230211001,3.0,"5021,79"
1191,230211001,3.0,"1129,23"
1191,230211001,3.0,"174,87"
1191,230211001,3.0,"1025,25"
1191,230211001,3.0,"1915,98"
1193,230251001,3.0,"510,23"
1194,230251001,3.0,"510,23"
1195,230251001,3.0,"510,23"
1196,230251001,3.0,"510,23"
1199,230351003,,
1201,230241002,2.0,"360,17"
1202,230241002,2.0,"360,17"
1203,230241002,2.0,"360,17"
1204,230241002,2.0,"360,17"
1205,230241002,2.0,"360,17"
1208,230241002,2.0,"360,17"
1209,230241014,3.0,"397,48"
1210,230241014,3.0,"397,48"
1211,230241014,3.0,"397,48"
1212,230211001,3.0,"5021,79"
1212,230211001,3.0,"1129,23"
1212,230211001,3.0,"174,87"
1212,230211001,3.0,"1025,25"
1212,230211001,3.0,"1915,98"
1213,230211001,3.0,"5021,79"
1213,230211001,3.0,"1129,23"
1213,230211001,3.0,"174,87"
1213,230211001,3.0,"1025,25"
1213,230211001,3.0,"1915,98"
1214,230361001,3.0,"258,93"
1216,230351004,,
1221,230351003,,
1222,230361002,,
1223,230361001,3.0,"258,93"
1225,230211015,,
1226,230361001,3.0,"258,93"
1227,230211015,,
1228,230361001,3.0,"258,93"
1231,230211015,,
1232,230311001,3.0,"2922,71"
1235,230311001,3.0,"2922,71"
1237,230311001,3.0,"2922,71"
1238,230311001,3.0,"2922,71"
1239,230311001,3.0,"2922,71"
1240,230311001,3.0,"2922,71"
1242,230311001,3.0,"2922,71"
1249,230311001,3.0,"2922,71"
1255,230311001,3.0,"2922,71"
1256,230311001,3.0,"2922,71"
1257,230311002,,
1259,230311001,3.0,"2922,71"
1260,230311001,3.0,"2922,71"
1261,230311001,3.0,"2922,71"
1263,230311001,3.0,"2922,71"
1265,230311001,3.0,"2922,71"
1266,230311001,3.0,"2922,71"
1267,230311001,3.0,"2922,71"
1268,230311001,3.0,"2922,71"
1269,230311001,3.0,"2922,71"
1270,230311001,3.0,"2922,71"
1271,230311001,3.0,"2922,71"
1272,230311001,3.0,"2922,71"
1274,230311001,3.0,"2922,71"
1275,230311001,3.0,"2922,71"
1280,230421001,2.0,"70,35"
1288,230441003,,
1293,230451001,,
1294,230511004,,
1295,230511003,,
1296,230511001,3.0,"135,48"
1297,230511001,3.0,"135,48"
1298,230511001,3.0,"135,48"
1299,230511001,3.0,"135,48"
1301,230511001,3.0,"135,48"
1303,230511001,3.0,"135,48"
1306,230511001,3.0,"135,48"
1310,230561001,3.0,"247,4"
1311,230561001,3.0,"247,4"
1312,230561001,3.0,"247,4"
1313,230551005,,
1314,230541009,,
1315,230531001,2.0,"227,4"
1316,230531001,2.0,"227,4"
1317,230531008,3.0,"825,69"
1318,230541001,2.0,"550,86"
1319,230541001,2.0,"550,86"
1320,230541006,,
1321,230541007,,
1325,230541010,,
1326,230531008,3.0,"825,69"
1327,230541005,,
1328,nan,,
1329,230541010,,
1334,nan,,
1335,230541003,,
1336,230531008,3.0,"825,69"
1338,230541004,,
1339,230531008,3.0,"825,69"
1342,230611003,,
1347,230611005,,
1354,230621001,3.0,"211,26"
1355,230621001,3.0,"211,26"
1358,230621001,3.0,"211,26"
1359,230651001,2.0,"29,07"
1360,230621001,3.0,"211,26"
1361,230621001,3.0,"211,26"
1362,230621001,3.0,"211,26"
1366,230671009,,
1369,230671010,,
1371,230621002,,
1372,230671012,,
1373,230671011,,
1374,230671021,,
1377,230671006,2.0,"31,82"
1380,230621011,2.0,"56,01"
1382,230671014,2.0,"62,28"
1383,230671017,,
1385,230621008,2.0,"83,23"
1386,230631002,2.0,"89,46"
1387,230631003,2.0,"60,4"
1389,230631004,2.0,"204,09"
1390,230661007,3.0,"138,03"
1391,230631006,2.0,"87,64"
1392,230631010,3.0,"142,88"
1393,230631009,3.0,"144,33"
1394,230631010,3.0,"142,88"
1396,230631008,3.0,"54,33"
1397,230641001,3.0,"141,17"
1398,230641003,2.0,"184,53"
1400,230641001,3.0,"141,17"
1401,230641001,3.0,"141,17"
1402,230641001,3.0,"141,17"
1406,230711003,,
1409,230711002,2.0,"71,13"
1412,230711001,3.0,"322,35"
1413,230711002,2.0,"71,13"
1415,230711002,2.0,"71,13"
1417,230711001,3.0,"322,35"
1418,230781002,2.0,"12,32"
1419,230781004,2.0,"20,53"
1420,230781003,,
1425,230761005,,
1427,230761006,,
1428,230761003,,
1429,230771001,,
1432,230731001,2.0,"106,23"
1435,230731001,2.0,"106,23"
1436,230731002,,
1441,230731008,,
1442,230731019,2.0,"87,31"
1443,230731005,,
1444,230731016,2.0,"53,48"
1445,230731013,,
1447,230731010,,
1448,230731018,2.0,"58,4"
1449,230731012,,
1450,230661006,,
1452,230851003,,
1459,230851008,,
1461,230811001,,
1462,230871001,,
1463,230821001,2.0,"98,53"
1464,230861001,,
1465,230821004,,
1466,230821006,,
1467,230861005,2.0,"66,38"
1468,230821007,,
1469,230831001,3.0,"359,75"
1500,230921002,,
1501,230921002,,
1503,230921002,,
1506,230921001,2.0,"137,92"
1512,230951001,2.0,"86,75"
1521,230971002,3.0,"263,38"
1523,230921006,2.0,"112,02"
1524,230971002,3.0,"263,38"
1526,230931001,2.0,"325,71"
1527,230931001,2.0,"325,71"
1530,230931008,2.0,"21,71"
1533,230961001,2.0,"79,93"
1538,230931009,,
1539,230951004,3.0,"61,72"
1540,230931009,,
1541,230931001,2.0,"325,71"
1542,230931009,,
1543,230931009,,
1544,230931009,,
1545,230961006,2.0,"128,8"
1546,230961006,2.0,"128,8"
1547,230961006,2.0,"128,8"
1549,230931006,,
1552,230961006,2.0,"128,8"
1553,230961007,,
1555,230931004,,
1557,240131005,,
1558,240131001,2.0,"69,57"
1559,240131002,,
1560,240321010,,
1561,240321008,,
1562,240321009,2.0,"149,8"
1564,240321014,,
1565,240321009,2.0,"149,8"
1566,240321013,,
1567,240321013,,
1570,240321009,2.0,"149,8"
1574,240321017,,
1576,240321019,,
1577,240321015,,
1578,240321015,,
1586,240331001,2.0,"642,53"
1586,240331001,2.0,"167,79"
1586,240331001,2.0,"465,11"
1588,240331001,2.0,"642,53"
1588,240331001,2.0,"167,79"
1588,240331001,2.0,"465,11"
1590,240331001,2.0,"642,53"
1590,240331001,2.0,"167,79"
1590,240331001,2.0,"465,11"
1591,240331001,2.0,"642,53"
1591,240331001,2.0,"167,79"
1591,240331001,2.0,"465,11"
1592,240331001,2.0,"642,53"
1592,240331001,2.0,"167,79"
1592,240331001,2.0,"465,11"
1593,240331001,2.0,"642,53"
1593,240331001,2.0,"167,79"
1593,240331001,2.0,"465,11"
1594,240331001,2.0,"642,53"
1594,240331001,2.0,"167,79"
1594,240331001,2.0,"465,11"
1599,240331001,2.0,"642,53"
1599,240331001,2.0,"167,79"
1599,240331001,2.0,"465,11"
1600,240331001,2.0,"642,53"
1600,240331001,2.0,"167,79"
1600,240331001,2.0,"465,11"
1602,240331016,,
1603,250081002,,
1604,250071016,,
1605,250071011,,
1606,250071012,,
1607,250071010,,
1608,250071014,,
1609,250071015,,
1610,250071014,,
1611,250071014,,
1612,250071003,,
1613,230771003,,
1614,250071005,,
1615,250071001,2.0,"198,34"
1616,250071006,,
1618,250071007,,
1623,260031001,,
1626,270321005,1.0,"60,97"
1627,270321005,1.0,"60,97"
1629,270321004,,
1630,270321004,,
1631,270321003,1.0,"94,19"
1632,270321003,1.0,"94,19"
1635,270321001,,
1637,270421002,,
1638,270421001,3.0,"783,17"
1639,270421001,3.0,"783,17"
1642,270411001,1.0,252
1643,270421001,3.0,"783,17"
1644,270411001,1.0,252
1646,270411001,1.0,252
1647,270441003,,
1648,270451003,,
1649,270441002,,
1650,270431020,2.0,"67,51"
1651,270441010,,
1660,352331004,,
1661,352331004,,
1662,352331005,,
1663,352331005,,
1664,352331004,,
1665,352331004,,
1666,352331004,,
1667,352331004,,
1668,352331004,,
1669,352331004,,
1670,352331004,,
1673,352361001,3.0,"384,77"
1674,352331001,,
1676,352361001,3.0,"384,77"
1678,352331001,,
1679,352331001,,
1680,352361001,3.0,"384,77"
1681,352361001,3.0,"384,77"
1682,352361001,3.0,"384,77"
1683,352331001,,
1684,352331001,,
1686,352331001,,
1687,352371004,,
1688,352331001,,
1689,352331001,,
1690,352331001,,
1692,352361001,3.0,"384,77"
1693,352331001,,
1695,352331001,,
1696,352331001,,
1697,352331001,,
1698,352321003,2.0,"1105,77"
1700,352361002,,
1701,352361003,3.0,"278,65"
1702,352371002,,
1703,352321006,,
1704,352321003,2.0,"1105,77"
1705,352321005,,
1706,352371002,,
1707,352321004,,
1708,352361003,3.0,"278,65"
1709,352321003,2.0,"1105,77"
1712,352371001,2.0,"711,18"
1713,352321004,,
1714,352371001,2.0,"711,18"
1715,352371001,2.0,"711,18"
1716,352361003,3.0,"278,65"
1717,352321003,2.0,"1105,77"
1718,352321003,2.0,"1105,77"
1719,352371001,2.0,"711,18"
1721,352371001,2.0,"711,18"
1722,352371001,2.0,"711,18"
1723,352321003,2.0,"1105,77"
1724,352321003,2.0,"1105,77"
1726,352371001,2.0,"711,18"
1727,352371001,2.0,"711,18"
1728,352371001,2.0,"711,18"
1730,352321003,2.0,"1105,77"
1732,352321001,,
1733,352321001,,
1734,352321003,2.0,"1105,77"
1735,352321001,,
1736,352311001,3.0,"10260,77"
1737,352321001,,
1738,352321001,,
1739,352311001,3.0,"10260,77"
1740,352321001,,
1741,352311001,3.0,"10260,77"
1742,352321001,,
1743,352311001,3.0,"10260,77"
1744,352311001,3.0,"10260,77"
1745,352321001,,
1746,352311001,3.0,"10260,77"
1747,352311001,3.0,"10260,77"
1748,352311001,3.0,"10260,77"
1749,352311001,3.0,"10260,77"
1750,352311001,3.0,"10260,77"
1751,352311001,3.0,"10260,77"
1752,352311001,3.0,"10260,77"
1753,352311001,3.0,"10260,77"
1754,352311001,3.0,"10260,77"
1755,352311001,3.0,"10260,77"
1756,352311001,3.0,"10260,77"
1757,352311001,3.0,"10260,77"
1758,352311001,3.0,"10260,77"
1759,352311001,3.0,"10260,77"
1760,352311001,3.0,"10260,77"
1761,352311001,3.0,"10260,77"
1762,352311001,3.0,"10260,77"
1763,352311001,3.0,"10260,77"
1764,352311001,3.0,"10260,77"
1765,352311001,3.0,"10260,77"
1767,352311001,3.0,"10260,77"
1768,352311001,3.0,"10260,77"
1769,352311001,3.0,"10260,77"
1770,352311001,3.0,"10260,77"
1771,352311001,3.0,"10260,77"
1772,352311001,3.0,"10260,77"
1773,352311001,3.0,"10260,77"
1774,352311001,3.0,"10260,77"
1775,352311001,3.0,"10260,77"
1776,352311001,3.0,"10260,77"
1777,352311001,3.0,"10260,77"
1778,352311001,3.0,"10260,77"
1779,352621003,,
1780,352621002,,
1783,352631005,,
1784,352631004,,
1785,352621001,3.0,"856,9"
1790,352631001,2.0,"103,26"
1791,352621001,3.0,"856,9"
1792,352621001,3.0,"856,9"
1793,352621001,3.0,"856,9"
1794,352621001,3.0,"856,9"
1795,352621001,3.0,"856,9"
1796,352621001,3.0,"856,9"
1801,352731006,,
1802,352731006,,
1803,352731002,,
1804,352881009,,
1805,352851011,,
1806,352851003,2.0,"286,31"
1809,352851003,2.0,"286,31"
1812,352841004,2.0,"191,66"
1813,352841004,2.0,"191,66"
1814,352841006,,
1815,352841006,,
1817,352841005,,
1818,352841008,,
1819,357751007,2.0,"170,68"
1820,357751006,2.0,"109,04"
1826,357721009,,
1828,357721006,2.0,"91,9"
1829,357721001,3.0,"2218,77"
1830,357721001,3.0,"2218,77"
1832,357721001,3.0,"2218,77"
1836,357721001,3.0,"2218,77"
1837,357721003,,
1839,357731029,,
1842,357721001,3.0,"2218,77"
1843,357721001,3.0,"2218,77"
1844,357731001,2.0,"3145,5"
1845,357721001,3.0,"2218,77"
1846,357721001,3.0,"2218,77"
1847,357721001,3.0,"2218,77"
1848,357711009,,
1851,357731001,2.0,"3145,5"
1853,357711007,,
1854,357711006,3.0,"1500,31"
1856,357711006,3.0,"1500,31"
1857,357711006,3.0,"1500,31"
1858,357711011,,
1859,357711011,,
1862,357711006,3.0,"1500,31"
1863,357731022,,
1864,357731003,2.0,"108,09"
1865,357731007,,
1866,357821001,3.0,"3504,25"
1871,357871018,,
1875,357871021,,
1876,357871001,,
1877,357871035,,
1880,357821001,3.0,"3504,25"
1882,357871039,,
1883,357871045,,
1884,357871056,,
1887,357881002,,
1888,nan,,
1890,357871024,,
1891,357871050,,
1893,357821001,3.0,"3504,25"
1894,357821001,3.0,"3504,25"
1898,357871030,3.0,"4,14"
1899,357871028,,
1900,357821014,,
1905,357871062,,
1906,357821011,,
1907,357821011,,
1910,357871063,,
1915,357821012,,
1916,357871032,,
1918,nan,,
1920,357831001,2.0,"779,03"
1924,357831001,2.0,"779,03"
1925,357831001,2.0,"779,03"
1926,357861014,2.0,"177,57"
1927,357831001,2.0,"779,03"
1928,357831001,2.0,"779,03"
1929,357861002,2.0,"164,89"
1934,357841001,2.0,"1706,51"
1935,357841001,2.0,"1706,51"
1937,357931008,3.0,"112,9"
1938,357931008,3.0,"112,9"
1940,357931008,3.0,"112,9"
1943,357931003,2.0,"135,01"
1944,357931003,2.0,"135,01"
1945,357931003,2.0,"135,01"
1946,357931003,2.0,"135,01"
1947,357931003,2.0,"135,01"
1949,357921007,,
1950,357921001,3.0,"656,66"
1951,357921001,3.0,"656,66"
1952,357921001,3.0,"656,66"
1953,357931002,1.0,"37,13"
1954,357921001,3.0,"656,66"
1955,357921001,3.0,"656,66"
1957,357921001,3.0,"656,66"
1958,357921001,3.0,"656,66"
1960,357921001,3.0,"656,66"
1962,357741014,,
1965,357741012,,
1966,357921001,3.0,"656,66"
1967,357921001,3.0,"656,66"
1969,357911010,3.0,"206,37"
1970,357921001,3.0,"656,66"
1971,357911010,3.0,"206,37"
1972,357911010,3.0,"206,37"
1973,357911010,3.0,"206,37"
1976,357741005,,
1979,357741001,2.0,"967,58"
1981,357741001,2.0,"967,58"
1982,357741001,2.0,"967,58"
1985,357741001,2.0,"967,58"
1986,357911001,3.0,"105,62"
1987,357741001,2.0,"967,58"
1988,357741001,2.0,"967,58"
1989,357741001,2.0,"967,58"
1991,357741001,2.0,"967,58"
1992,357911001,3.0,"105,62"
1994,357741001,2.0,"967,58"
1995,357911001,3.0,"105,62"
1997,358111006,3.0,"444,47"
1998,358111006,3.0,"444,47"
2000,358111006,3.0,"444,47"
2001,358111006,3.0,"444,47"
2002,358111006,3.0,"444,47"
2003,358111006,3.0,"444,47"
2004,358111006,3.0,"444,47"
2006,358111006,3.0,"444,47"
2013,358111005,,
2047,358231002,,
2048,358231002,,
2049,358231001,,
2052,nan,,
2056,358231007,2.0,"424,28"
2057,358251005,2.0,"218,51"
2058,358251005,2.0,"218,51"
2059,358251005,2.0,"218,51"
2060,358251005,2.0,"218,51"
2061,358251005,2.0,"218,51"
2062,358251005,2.0,"218,51"
2067,358381002,,
2072,358381001,2.0,"142,11"
2074,358381001,2.0,"142,11"
2075,358381001,2.0,"142,11"
2076,358381001,2.0,"142,11"
2088,358321004,,
2093,358331003,3.0,"1352,02"
2094,358331003,3.0,"1352,02"
2095,358331003,3.0,"1352,02"
2096,358331003,3.0,"1352,02"
2097,358331003,3.0,"1352,02"
2098,358331003,3.0,"1352,02"
2099,358331003,3.0,"1352,02"
2100,358331003,3.0,"1352,02"
2102,358331003,3.0,"1352,02"
2104,358331003,3.0,"1352,02"
2105,358331003,3.0,"1352,02"
2106,358331003,3.0,"1352,02"
2107,358331003,3.0,"1352,02"
2114,358351001,,
2116,358351003,2.0,"199,67"
2117,358361011,,
2120,358401003,,
2126,358401009,2.0,"265,59"
2127,358401010,2.0,"123,5"
2131,358401009,2.0,"265,59"
2135,358401004,2.0,"190,22"
2136,358401004,2.0,"190,22"
2137,358501002,,
2142,358621004,,
2143,358741009,,
2144,358741001,3.0,"1176,54"
2145,358741001,3.0,"1176,54"
2146,358741001,3.0,"1176,54"
2147,358741001,3.0,"1176,54"
2148,358741001,3.0,"1176,54"
2149,358741001,3.0,"1176,54"
2150,358741001,3.0,"1176,54"
2151,358741001,3.0,"1176,54"
2152,358741001,3.0,"1176,54"
2153,358741001,3.0,"1176,54"
2154,358741001,3.0,"1176,54"
2155,358741001,3.0,"1176,54"
2156,358751002,,
2161,358751001,,
2168,358731001,3.0,"283,78"
2170,358731001,3.0,"283,78"
2172,358731001,3.0,"283,78"
2173,358761001,2.0,"445,65"
2174,358731001,3.0,"283,78"
2176,358731001,3.0,"283,78"
2177,358731001,3.0,"283,78"
2179,358761002,,
2181,358721002,,
2182,358721001,2.0,"116,69"
2192,358871001,2.0,"746,95"
2193,358871009,,
2194,358871015,,
2195,358871001,2.0,"746,95"
2196,358871017,,
2197,358871010,,
2198,358871011,,
2199,358871008,,
2200,358871019,,
2201,358871006,,
2202,358871007,,
2203,358871028,,
2204,358871034,,
2205,358871022,,
2206,358871028,,
2207,358871001,2.0,"746,95"
2208,358871033,,
2209,358871001,2.0,"746,95"
2210,358871001,2.0,"746,95"
2211,358871001,2.0,"746,95"
2215,358761002,,
2216,358861001,3.0,"351,97"
2222,358861009,,
2223,358861027,,
2228,358891001,,
2229,358821009,2.0,"118,12"
2230,358821004,2.0,"161,41"
2232,358821001,2.0,"391,36"
2234,358821001,2.0,"391,36"
2248,358841002,,
2280,358841008,,
2281,358841010,,
2283,358841010,,
2292,358841015,,
2294,358841018,,
2297,358841019,,
2298,358841020,,
2304,358851001,,
2305,358851001,,
2306,358851011,,
2307,358851003,,
2311,358851002,,
2312,358851001,,
2314,358851002,,
2317,358851010,2.0,"617,33"
2318,358851008,,
2320,358851010,2.0,"617,33"
2324,358911002,2.0,"115,92"
2325,358911007,,
2333,358911004,,
2337,358921004,3.0,"627,84"
2338,358921004,3.0,"627,84"
2340,358921008,,
2342,358931002,2.0,"606,97"
2375,359841012,,
2376,359311002,2.0,"2283,35"
2377,359311007,3.0,"824,99"
2379,359311002,2.0,"2283,35"
2380,359311007,3.0,"824,99"
2381,359311002,2.0,"2283,35"
2382,359311002,2.0,"2283,35"
2383,359311002,2.0,"2283,35"
2384,359311002,2.0,"2283,35"
2385,359371001,2.0,"303,04"
2386,359311002,2.0,"2283,35"
2387,359311002,2.0,"2283,35"
2388,359311002,2.0,"2283,35"
2389,359311007,3.0,"824,99"
2390,359311002,2.0,"2283,35"
2391,359311002,2.0,"2283,35"
2392,359311002,2.0,"2283,35"
2393,359371001,2.0,"303,04"
2394,359311002,2.0,"2283,35"
2395,359311002,2.0,"2283,35"
2396,359311002,2.0,"2283,35"
2398,359311002,2.0,"2283,35"
2399,359311002,2.0,"2283,35"
2400,359311002,2.0,"2283,35"
2405,359351001,,
2406,359351001,,
2408,359351001,,
2410,359351002,3.0,"202,52"
2412,359331001,2.0,"183,38"
2415,359351002,3.0,"202,52"
2419,359351002,3.0,"202,52"
2421,359231005,,
2424,359231004,,
2426,359341007,,
2430,359341002,,
2432,359341027,2.0,"211,68"
2434,359341026,2.0,"132,07"
2435,359361004,,
2436,359341029,,
2437,359341026,2.0,"132,07"
2438,359361004,,
2439,359361017,,
2440,359341030,2.0,"212,09"
2441,359681001,,
2443,359681001,,
2444,359681001,,
2455,359641005,,
2461,359651001,,
2465,359771001,2.0,"38,69"
2466,359731002,2.0,"119,41"
2467,359731001,2.0,"83,23"
2470,359731003,2.0,"128,6"
2471,359731003,2.0,"128,6"
2472,359731003,2.0,"128,6"
2474,359731016,2.0,"189,02"
2475,359731016,2.0,"189,02"
2476,359731012,,
2477,359731017,,
2479,359741001,,
2480,359831001,2.0,"273,02"
2482,359821007,,
2483,359821001,2.0,"955,7"
2484,359821008,,
2485,359821001,2.0,"955,7"
2489,359821003,,
2490,359821009,,
2492,359871001,2.0,"129,2"
2493,359871001,2.0,"129,2"
2494,359821002,,
2496,359821001,2.0,"955,7"
2497,359821001,2.0,"955,7"
2500,359871006,2.0,"175,99"
2501,359871006,2.0,"175,99"
2503,359871007,,
2504,359871006,2.0,"175,99"
2505,359871006,2.0,"175,99"
2508,359841024,,
2510,359841025,,
2532,810271004,2.0,"517,98"
2535,810271004,2.0,"517,98"
2536,810271004,2.0,"517,98"
2538,810271004,2.0,"517,98"
2539,810271004,2.0,"517,98"
2541,810271004,2.0,"517,98"
2546,810291001,2.0,"220,56"
2547,810291001,2.0,"220,56"
2552,81V0331002,,
2561,810341001,,
2563,810321002,2.0,"30,1"
2564,810321001,2.0,"51,54"
2568,81V0381003,,
2571,nan,,
2602,810431002,2.0,"42,11"
2605,810431002,2.0,"42,11"
2606,810431002,2.0,"42,11"
2623,81V0471001,,
2638,200041003,,
2639,810481003,,
2640,810481003,,
2641,81V0541001,,
2675,810551009,,
2676,810551009,,
2681,810551008,2.0,"60,39"
2682,810551008,2.0,"60,39"
2683,810551008,2.0,"60,39"
2684,810551008,2.0,"60,39"
2687,810551008,2.0,"60,39"
2691,810551010,3.0,"169,6"
2693,810551010,3.0,"169,6"
2694,810551010,3.0,"169,6"
2695,810551002,3.0,"411,55"
2696,810551010,3.0,"169,6"
2697,810551003,2.0,"72,96"
2698,810551010,3.0,"169,6"
2699,810551010,3.0,"169,6"
2701,810551002,3.0,"411,55"
2702,810551002,3.0,"411,55"
